timestep,curriculum_level,reward,length,final_distance,success
110368,1,1217.723478,200,0.1407762868473157,False
110568,1,1092.37003,200,0.18738745328881745,False
110768,1,1132.446291,200,0.13143114427530075,False
110968,1,1415.153233,200,0.13255443015746618,False
111168,1,805.861916,200,0.2775427983717395,False
111368,1,1118.565074,200,0.19835123643646,False
111568,1,1129.619804,200,0.13044009226707162,False
111768,1,862.72138,200,0.24991539304334134,False
111794,1,247.901711,26,0.023024666385342264,True
111994,1,922.014671,200,0.24712865502379408,False
112194,1,1034.273955,200,0.19938072600545437,False
112231,1,235.619235,37,0.0296656047930046,True
112431,1,945.80784,200,0.24895520655365067,False
112631,1,779.652294,200,0.24245705079102536,False
112831,1,977.40415,200,0.209062448587986,False
113031,1,1030.833467,200,0.1382844886852555,False
113231,1,1294.075133,200,0.13566686150374058,False
113431,1,949.039337,200,0.2296333930582135,False
113631,1,994.186,200,0.1902882920229907,False
113831,1,1052.101985,200,0.14366897563513392,False
114031,1,1312.176699,200,0.09090156477146161,False
114231,1,1603.99041,200,0.07266596647582355,False
114431,1,905.559211,200,0.22535719246232308,False
114631,1,1322.944754,200,0.15798122546439014,False
114663,1,227.715182,32,0.028246597460470722,True
114863,1,1326.437184,200,0.1335623101834027,False
114891,1,198.327307,28,0.024191502419227025,True
115091,1,1504.902837,200,0.1500220782142761,False
115291,1,1652.547211,200,0.048924410943969175,False
115491,1,1188.348156,200,0.14195691031539034,False
115691,1,979.875645,200,0.21134378131442363,False
115891,1,980.607293,200,0.17349352957221992,False
116091,1,1586.907001,200,0.07659295770084827,False
116291,1,790.060971,200,0.228840400805591,False
116491,1,805.401769,200,0.2684900158919883,False
116691,1,899.627085,200,0.16927115392369013,False
116775,1,696.470684,84,0.022773708962918235,True
116975,1,1189.789332,200,0.1648436119051525,False
117175,1,946.059923,200,0.22450319165627347,False
117375,1,1302.147937,200,0.13694316685908295,False
117575,1,1318.581852,200,0.20267041171486083,False
117775,1,1508.717245,200,0.10873734251002967,False
117975,1,1235.782198,200,0.15886956476128686,False
118175,1,1229.622853,200,0.13274184707880407,False
118375,1,1331.302709,200,0.13700140569014385,False
118575,1,1562.750637,200,0.15520858115250982,False
118775,1,1295.396033,200,0.12771280914198765,False
118975,1,1596.349572,200,0.12391591788588369,False
119175,1,1281.872952,200,0.12778398509440128,False
119375,1,1010.529992,200,0.19339819056138563,False
119575,1,949.353727,200,0.16874272661545622,False
119775,1,690.670295,200,0.27944042909086225,False
119975,1,1073.565527,200,0.24909638007454565,False
120175,1,903.829972,200,0.2397019486929656,False
120375,1,1113.155805,200,0.14580673590437565,False
120575,1,1019.596508,200,0.23334371399130466,False
120775,1,1400.42047,200,0.1283870154001082,False
120975,1,788.911043,200,0.257397423030948,False
121175,1,837.383803,200,0.2714217658152826,False
121375,1,1324.942508,200,0.09313711922415131,False
121575,1,1436.177,200,0.12650903062224755,False
121775,1,1261.301092,200,0.157456632005412,False
121975,1,1327.733072,200,0.09895811491423807,False
122175,1,1489.755717,200,0.0898786745992726,False
122375,1,1246.296859,200,0.14645299147815713,False
122575,1,906.802589,200,0.2495075464082618,False
122775,1,1012.453762,200,0.2261877146737909,False
122975,1,1003.398044,200,0.24023700870694303,False
123175,1,917.356826,200,0.21894427651552556,False
123375,1,991.062814,200,0.2130561144096441,False
123575,1,1304.166457,200,0.11767370076034449,False
123775,1,1448.71593,200,0.17667502155909154,False
123975,1,1319.004429,200,0.1093690769194455,False
124175,1,843.498634,200,0.24665708491346458,False
124375,1,879.442102,200,0.23710521300957088,False
124575,1,1177.605883,200,0.18056600719114652,False
124775,1,1365.831917,200,0.169170814432833,False
124868,1,798.780644,93,0.021377212510164764,True
125068,1,1315.451028,200,0.1305822055517774,False
125268,1,1300.419616,200,0.16280988870779395,False
125468,1,1243.937011,200,0.16289578101546734,False
125668,1,824.641042,200,0.26216505151821135,False
125868,1,922.451274,200,0.19576217687223227,False
126068,1,1245.739479,200,0.16410354173977024,False
126268,1,1131.330735,200,0.18336332056677804,False
126468,1,1196.087911,200,0.10817478348611967,False
126668,1,1622.15036,200,0.10296956958506383,False
126868,1,872.472411,200,0.2042742200849806,False
127068,1,1345.616907,200,0.0834667331157179,False
127268,1,1378.05441,200,0.1078481674115632,False
127468,1,1377.114761,200,0.11692937688098766,False
127668,1,917.630165,200,0.22775749996075575,False
127868,1,1252.427757,200,0.13063281196500187,False
128068,1,1582.885525,200,0.09876892628822302,False
128268,1,1059.752876,200,0.18838140171104467,False
128468,1,1122.154307,200,0.08323966032110429,False
128668,1,972.621687,200,0.21032254786390375,False
128868,1,1492.2796,200,0.05381600829278979,False
129068,1,1152.385404,200,0.12086311840205217,False
129268,1,1105.57927,200,0.20002031736408782,False
129468,1,814.189866,200,0.28016028811969046,False
129668,1,1526.356609,200,0.10726816979294956,False
129868,1,859.28069,200,0.2360719487321188,False
130068,1,1250.844545,200,0.17864642063627015,False
130268,1,1136.028451,200,0.18111914768760895,False
130468,1,1136.910281,200,0.10796081648091764,False
130668,1,1391.017071,200,0.15938671961962295,False
130868,1,1143.581357,200,0.20466217212120236,False
131068,1,1105.348838,200,0.20245851909056173,False
131268,1,1270.778285,200,0.12770509633065671,False
131468,1,790.060198,200,0.2632970780971547,False
131535,1,593.357563,67,0.02999557740274488,True
131735,1,784.025153,200,0.2867073661046462,False
131935,1,1290.304849,200,0.11556341528945824,False
132135,1,1092.750946,200,0.17226621432890615,False
132335,1,801.177757,200,0.27724321720222556,False
132535,1,1015.279398,200,0.24614137272453954,False
132735,1,1703.816821,200,0.11500006767818029,False
132935,1,1442.922018,200,0.09507950224108756,False
133135,1,1154.511896,200,0.18802935140160895,False
133228,1,773.229992,93,0.02956794496706644,True
133428,1,1520.645693,200,0.11483027124519979,False
133606,1,1186.338535,178,0.01803633474872904,True
133806,1,755.047431,200,0.252347131380105,False
133940,1,1122.46079,134,0.02856702250690251,True
134140,1,1112.264922,200,0.19402813189224152,False
134340,1,1454.479412,200,0.12082376750368075,False
134389,1,375.927495,49,0.02400367008121971,True
134589,1,1206.332174,200,0.11677168607682596,False
134754,1,1393.29527,165,0.02187725641426964,True
134954,1,825.428596,200,0.26072894513333783,False
135154,1,1168.12456,200,0.16936853141608946,False
135354,1,877.798092,200,0.2591648400893521,False
135554,1,1463.063192,200,0.10788120470059355,False
135754,1,881.696459,200,0.26780194984816474,False
135954,1,1383.266562,200,0.12077850501454683,False
136154,1,1244.189174,200,0.1378450551368182,False
136354,1,1214.331033,200,0.1677838792288879,False
136554,1,819.048677,200,0.266206951936925,False
136754,1,1082.790411,200,0.16184478017180312,False
136940,1,1374.172293,186,0.02789094359342715,True
137140,1,981.496828,200,0.19948455273352617,False
137179,1,335.409585,39,0.026423451408653792,True
137379,1,1729.513263,200,0.07950248079102515,False
137579,1,969.628578,200,0.20615418539383323,False
137779,1,1381.637917,200,0.154607950682673,False
137979,1,1300.45841,200,0.16030285428357335,False
138179,1,1220.943409,200,0.19146919410925778,False
138379,1,712.953053,200,0.25002806155250334,False
138579,1,1340.92181,200,0.15137147548916985,False
138779,1,1075.733315,200,0.17783531127879443,False
138979,1,935.410708,200,0.2193691920811895,False
139179,1,1340.946614,200,0.1335591249051252,False
139379,1,1075.976143,200,0.16957532487154148,False
139579,1,1491.646471,200,0.11341278398734773,False
139779,1,1339.929637,200,0.11228397899045185,False
139979,1,1050.125038,200,0.1915479162933541,False
140179,1,1531.046937,200,0.11092560009957105,False
140379,1,895.810126,200,0.1326001159633319,False
140579,1,1231.857109,200,0.17067839873940566,False
140779,1,1465.583493,200,0.10935529077929232,False
140979,1,1585.620257,200,0.0957917753511491,False
141179,1,1095.132766,200,0.10470728563554829,False
141379,1,940.255382,200,0.24074208525744753,False
141579,1,853.182501,200,0.1854274439522985,False
141714,1,916.181466,135,0.02807625685283024,True
141914,1,1018.029924,200,0.2279987301097327,False
142114,1,1115.52251,200,0.0985352174096479,False
142314,1,1189.802728,200,0.16541510431852807,False
142514,1,792.163151,200,0.24985836698586478,False
142714,1,1360.653427,200,0.11225559252896469,False
142815,1,858.061374,101,0.023813065983888656,True
143015,1,828.927446,200,0.23924799002448852,False
143215,1,1449.031202,200,0.06188212612383957,False
143415,1,1456.247463,200,0.08558841192959053,False
143464,1,383.536413,49,0.018679851696680766,True
143664,1,874.442171,200,0.27256074532806135,False
143864,1,1032.876259,200,0.19298276669140485,False
144064,1,913.412343,200,0.2144925545775866,False
144264,1,1199.775676,200,0.14276411933138805,False
144464,1,1291.5515,200,0.14785850985453075,False
144624,1,1155.642819,160,0.0285871498356081,True
144824,1,1162.387796,200,0.1775784259961573,False
145023,1,1277.91858,199,0.022210661192617463,True
145223,1,1338.070349,200,0.0675039651242842,False
145423,1,1173.478618,200,0.1483848943325993,False
145623,1,1255.800649,200,0.1613332312303562,False
145823,1,825.530533,200,0.2607657751204645,False
146023,1,933.666478,200,0.16538439856606965,False
146223,1,1442.060138,200,0.15117300813485113,False
146423,1,1179.981301,200,0.17467566793868783,False
146575,1,1274.491247,152,0.026477505654774115,True
146775,1,1439.659584,200,0.09175683216854047,False
146975,1,927.494731,200,0.24763498767586928,False
147175,1,1190.580292,200,0.15203553483232307,False
147375,1,935.523623,200,0.24590757501865126,False
147575,1,1303.536049,200,0.17127538630983447,False
147775,1,1415.722563,200,0.10921355497282204,False
147975,1,1030.776425,200,0.23060413016895773,False
148175,1,1308.030498,200,0.13490836536131776,False
148375,1,1475.451645,200,0.10970320238683991,False
148575,1,984.785822,200,0.20125047316694566,False
148775,1,1635.387355,200,0.1680307801857385,False
148975,1,1499.79307,200,0.08543144663982166,False
149100,1,1116.953438,125,0.02616310246538611,True
149300,1,1019.854522,200,0.2631687878716122,False
149500,1,1566.767815,200,0.12307763237630466,False
149700,1,1315.655763,200,0.14076544909683922,False
149900,1,1671.705543,200,0.11849733633722084,False
149967,1,529.855845,67,0.02669902374387531,True
150158,1,1368.468019,191,0.023148801880689816,True
150358,1,1313.197995,200,0.08852407569357006,False
150558,1,995.535405,200,0.22104223716571547,False
150758,1,1471.160203,200,0.11020303474046693,False
150958,1,1261.288162,200,0.21028418980943434,False
151158,1,1269.08182,200,0.06776129471166571,False
151358,1,916.089675,200,0.238823850047119,False
151558,1,1718.011512,200,0.08085040784887124,False
151758,1,1489.373399,200,0.0923591023666633,False
151958,1,1040.505492,200,0.1892545950271865,False
152158,1,1240.536918,200,0.21623964577532453,False
152358,1,1310.993484,200,0.1710836757707159,False
152558,1,1289.365707,200,0.10645490891451052,False
152758,1,1266.148733,200,0.09763025539752669,False
152958,1,1470.821854,200,0.0880505299740145,False
153158,1,832.692802,200,0.23630298946973485,False
153289,1,988.463189,131,0.02751533230440157,True
153489,1,940.283078,200,0.21586827872207665,False
153672,1,1524.584625,183,0.029988531928458916,True
153872,1,1438.390164,200,0.10566147581290823,False
154072,1,1426.461822,200,0.1132451547660448,False
154272,1,895.308974,200,0.2121771064587974,False
154472,1,1057.039845,200,0.22373888370899025,False
154672,1,946.966523,200,0.2530043170874548,False
154872,1,1380.494621,200,0.1234470001827929,False
155072,1,1365.188428,200,0.13156162270295052,False
155272,1,1236.046429,200,0.11729939229000548,False
155472,1,1174.892582,200,0.1961767959955399,False
155672,1,1757.545134,200,0.0879611046609097,False
155872,1,855.170997,200,0.2539730143043472,False
156072,1,1332.362064,200,0.148073688826155,False
156272,1,1192.844276,200,0.17772825198600842,False
156472,1,1236.933979,200,0.11781865938104294,False
156672,1,929.282939,200,0.24826047987254937,False
156872,1,1334.335166,200,0.17788697442366327,False
157034,1,1181.139517,162,0.028985828782756153,True
157078,1,391.469572,44,0.02000773966643911,True
157278,1,1371.352143,200,0.14185543273477438,False
157391,1,947.083917,113,0.02875311659600855,True
157591,1,996.199146,200,0.21482480244269778,False
157791,1,839.807077,200,0.25071599299004793,False
157991,1,1596.561557,200,0.09625896005115178,False
158191,1,983.822251,200,0.19140317467430745,False
158391,1,828.576644,200,0.24041166653139012,False
158591,1,1585.502823,200,0.07476420204090621,False
158791,1,1295.48046,200,0.182191847780074,False
158991,1,1161.858842,200,0.16094964229929498,False
159191,1,836.823439,200,0.2502609803352693,False
159391,1,1368.599877,200,0.1544530212433351,False
159591,1,1341.688908,200,0.18595584529852352,False
159791,1,1029.283119,200,0.1800811278364267,False
159991,1,970.235245,200,0.2178787486218943,False
160191,1,1146.095944,200,0.16320213687455407,False
160391,1,1302.377099,200,0.1481426695807278,False
160591,1,1313.809228,200,0.11486152004099404,False
160791,1,1513.107471,200,0.12184794091517921,False
160991,1,1352.507645,200,0.05654964147189058,False
161191,1,1661.003267,200,0.12878740171679873,False
161391,1,1480.010413,200,0.11553871828830493,False
161591,1,841.346306,200,0.20424062074300658,False
161791,1,1239.026046,200,0.17368404877365873,False
161991,1,1718.349113,200,0.04745893155941763,False
162191,1,938.925373,200,0.2502101551471236,False
162391,1,1355.734827,200,0.14001703542183735,False
162591,1,925.276455,200,0.2102541895379582,False
162791,1,918.941723,200,0.22275333468918226,False
162991,1,1224.991418,200,0.177856559401723,False
163009,1,175.272753,18,0.029956808613429132,True
163209,1,982.882272,200,0.24080050474473988,False
163409,1,935.525308,200,0.2355572347729592,False
163609,1,1015.141059,200,0.22813418653791184,False
163809,1,1438.196139,200,0.15321148297712445,False
164009,1,1264.513578,200,0.13441468934587086,False
164209,1,1465.179132,200,0.07567097082440392,False
164409,1,1530.720706,200,0.09274922997528583,False
164609,1,1277.309879,200,0.13918883201050092,False
164809,1,1343.216768,200,0.11099623020393906,False
165009,1,905.028585,200,0.22863566341026653,False
165209,1,1274.011514,200,0.1982363169820571,False
165409,1,1303.494648,200,0.17982502399693376,False
165609,1,1706.729742,200,0.09552110646966977,False
165809,1,1176.067899,200,0.1309317974854998,False
166009,1,1159.808471,200,0.14740337895721733,False
166209,1,1631.873449,200,0.08499707771011845,False
166409,1,1175.239091,200,0.21472200910980838,False
166609,1,963.949618,200,0.23791244109094467,False
166809,1,1494.268695,200,0.10797097137524715,False
167009,1,935.807148,200,0.22065352068577332,False
167209,1,852.165285,200,0.23447281283829743,False
167409,1,962.97343,200,0.2482851313608578,False
167467,1,529.080728,58,0.029574132219846467,True
167667,1,1100.182474,200,0.2084344995783528,False
167867,1,1397.873241,200,0.20806059990195064,False
168067,1,1010.724342,200,0.22001187029757813,False
168267,1,1470.155329,200,0.11941436949619273,False
168467,1,1121.7414,200,0.16694369481902374,False
168667,1,1204.298868,200,0.19691448825611158,False
168762,1,752.572829,95,0.02653026492137053,True
168962,1,1185.17919,200,0.1709718182135473,False
169162,1,1116.716656,200,0.19633675256861602,False
169362,1,1452.356973,200,0.1411435950171561,False
169562,1,1042.266903,200,0.25949049317432826,False
169762,1,1450.291685,200,0.1402413873264184,False
169962,1,948.675695,200,0.23443170599685859,False
170162,1,1092.456925,200,0.22146952760979868,False
170272,1,913.259873,110,0.021199689377157965,True
170472,1,1254.117995,200,0.21947149848632846,False
170672,1,854.608574,200,0.2601625970761692,False
170872,1,1274.788258,200,0.18598775000107892,False
171072,1,871.600435,200,0.26897206539004076,False
171272,1,1487.214615,200,0.12083192771079546,False
171472,1,848.28904,200,0.25126082614107365,False
171672,1,926.435137,200,0.244018916307929,False
171872,1,1406.371143,200,0.10048207947190667,False
172072,1,1074.275844,200,0.22623372589913648,False
172272,1,1643.813204,200,0.04762377216221869,False
172472,1,1594.457233,200,0.06364015656123519,False
172672,1,1286.593623,200,0.144744138149976,False
172872,1,1480.310108,200,0.18075024796705266,False
173072,1,1221.129562,200,0.11939847947448574,False
173272,1,1283.104901,200,0.1338526700469245,False
173472,1,1337.158093,200,0.12239455788577276,False
173672,1,928.907052,200,0.21464352035212075,False
173802,1,1137.098203,130,0.018640685033217034,True
174002,1,1505.061187,200,0.1017104405998342,False
174202,1,1448.948031,200,0.13249162082500765,False
174402,1,1293.081495,200,0.09376346691853722,False
174602,1,748.494813,200,0.2556182167119469,False
174802,1,1129.552599,200,0.16891875449813923,False
175002,1,1585.431265,200,0.10522028893750454,False
175202,1,1157.575042,200,0.2348688185750232,False
175402,1,1429.452511,200,0.08496900293212471,False
175602,1,974.567889,200,0.2204274628585539,False
175802,1,1380.921017,200,0.03988100582654561,False
176002,1,1446.343825,200,0.11001764134891097,False
176202,1,1538.621331,200,0.08427030562291239,False
176402,1,955.269829,200,0.22612811596467858,False
176602,1,885.125102,200,0.24718275721689337,False
176802,1,1106.731393,200,0.20142212518034436,False
177002,1,882.524363,200,0.20594205167470556,False
177202,1,1410.653057,200,0.10270990946943598,False
177402,1,1371.178634,200,0.11940163267585512,False
177602,1,1601.131481,200,0.08550225119650445,False
177802,1,1513.601091,200,0.09569215732328992,False
178002,1,820.208897,200,0.2403163705779639,False
178202,1,699.096272,200,0.2872023629771001,False
178346,1,1275.833365,144,0.02480460315203345,True
178546,1,1636.931341,200,0.037423324528256606,False
178746,1,1034.820573,200,0.13303865026492637,False
178946,1,1606.569436,200,0.09898764756205296,False
178969,1,211.886166,23,0.01777355076444266,True
179169,1,1244.999149,200,0.08716011282628659,False
179344,1,1545.166485,175,0.026680613302464903,True
179544,1,1455.622869,200,0.10801897302262685,False
179744,1,1203.397264,200,0.14941435237795525,False
179944,1,1067.154998,200,0.20883944894235665,False
180144,1,1017.155073,200,0.2011277623773094,False
180272,1,1002.885906,128,0.024422522851219642,True
180472,1,1200.220965,200,0.09943150706981234,False
180672,1,833.920669,200,0.24467106952577594,False
180872,1,1189.913031,200,0.09373961211180724,False
181072,1,955.682902,200,0.217495603995285,False
181244,1,1513.03743,172,0.02826321764511064,True
181444,1,878.9034,200,0.26465699510997265,False
181644,1,1761.922697,200,0.04282451336335697,False
181844,1,1218.639421,200,0.16321648456685942,False
182044,1,1310.625848,200,0.11700359092990119,False
182244,1,1034.436457,200,0.18136014882518134,False
182444,1,1187.09956,200,0.14734244923966786,False
182549,1,757.349661,105,0.026010336934586875,True
182749,1,1781.646399,200,0.06016351471989594,False
182822,1,569.770995,73,0.02821278574691072,True
182990,1,1364.25124,168,0.029166321384943336,True
183190,1,1312.766645,200,0.11659689609896674,False
183390,1,742.907009,200,0.25304688057516045,False
183590,1,976.469243,200,0.18117870103298003,False
183790,1,1352.539921,200,0.05493637641018505,False
183990,1,1268.537073,200,0.11762925686410976,False
184190,1,988.659995,200,0.20668221414945706,False
184390,1,1215.022909,200,0.20338071924874251,False
184525,1,1020.667308,135,0.023410213452262827,True
184725,1,945.161259,200,0.22301608022754144,False
184873,1,1144.015457,148,0.029672413943579612,True
185073,1,1641.941017,200,0.11616180497702316,False
185273,1,1610.229421,200,0.05713470062895309,False
185473,1,1419.14472,200,0.20867389833837494,False
185673,1,1435.902727,200,0.0994975883893408,False
185873,1,1090.517607,200,0.18111243710766614,False
186073,1,1217.372101,200,0.16346284204809455,False
186212,1,1110.39129,139,0.02532802562989103,True
186412,1,1575.302047,200,0.055264061356248985,False
186612,1,1133.422843,200,0.1889602615058311,False
186812,1,1478.374042,200,0.1305486123965187,False
187012,1,1462.327815,200,0.18906502112522505,False
187212,1,1033.225902,200,0.16612926167354114,False
187412,1,1283.612275,200,0.11298285071943467,False
187612,1,1032.062632,200,0.17958594307356415,False
187812,1,1538.221629,200,0.09854066672562763,False
188012,1,1591.26843,200,0.08200345341508246,False
188212,1,916.37646,200,0.21169471231334608,False
188412,1,1318.35871,200,0.14538734770629325,False
188612,1,1340.315684,200,0.16736649202185622,False
188680,1,421.854092,68,0.019235374565220648,True
188880,1,1056.084783,200,0.20687169438311895,False
188896,1,164.700243,16,0.019206247732003443,True
189096,1,1352.93692,200,0.1862653233893931,False
189296,1,1335.837807,200,0.14016712501660408,False
189496,1,1577.197928,200,0.1151272841699208,False
189696,1,748.136814,200,0.26802776213857593,False
189896,1,1116.249553,200,0.15490744452281413,False
190096,1,1525.255347,200,0.14844730175207016,False
190296,1,1490.428661,200,0.10275395629690412,False
190496,1,1229.001858,200,0.18108157240366796,False
190696,1,1368.784894,200,0.10299150199580223,False
190896,1,1519.480182,200,0.1067683758630301,False
191096,1,850.928061,200,0.2603013531964959,False
191296,1,1433.095867,200,0.1589346756750958,False
191496,1,1185.405115,200,0.1978198541323326,False
191696,1,1170.713232,200,0.13506502765952988,False
191896,1,1704.774092,200,0.05482514666401788,False
192096,1,1269.36451,200,0.16052223582928316,False
192296,1,848.518947,200,0.22917818205067256,False
192496,1,1213.402618,200,0.17459740923774505,False
192696,1,1079.38941,200,0.22236900165846685,False
192896,1,1137.27391,200,0.22929751094653297,False
193096,1,1453.579689,200,0.10617421253683779,False
193296,1,862.800891,200,0.2226546737269847,False
193350,1,411.634039,54,0.02784066281759308,True
193550,1,1158.521791,200,0.142734653507438,False
193750,1,1025.947817,200,0.21149024638398373,False
193950,1,1062.381966,200,0.20472760750055968,False
194150,1,995.831523,200,0.22077454955354733,False
194350,1,1569.717713,200,0.09135689052109953,False
194469,1,933.352088,119,0.025786680925668517,True
194669,1,908.548023,200,0.17019750127543276,False
194869,1,1123.278291,200,0.14056010339622993,False
195069,1,1215.828269,200,0.16133862788665426,False
195269,1,786.893208,200,0.23711312809309235,False
195469,1,1026.948204,200,0.20012569720747853,False
195669,1,1075.617194,200,0.19190201025771944,False
195869,1,1046.9469,200,0.14378299970927727,False
196069,1,987.00678,200,0.23535639701246194,False
196269,1,1439.838737,200,0.1407025847155634,False
196309,1,338.486413,40,0.02804202541767126,True
196509,1,1227.76832,200,0.17050152409196587,False
196709,1,1218.460389,200,0.12878204219712364,False
196909,1,988.681137,200,0.21408184396554572,False
197109,1,1184.739608,200,0.19577087741918764,False
197158,1,423.054524,49,0.02205961600993409,True
197358,1,1335.649716,200,0.16320450117261293,False
197558,1,997.666733,200,0.25250876162349845,False
197641,1,649.008984,83,0.012167183682280215,True
197841,1,1301.933078,200,0.1525271164059223,False
198041,1,1386.80894,200,0.11308189974558648,False
198241,1,1051.577906,200,0.1371013398816097,False
198322,1,651.733643,81,0.017076907750299342,True
198377,1,472.061711,55,0.027650433375939868,True
198577,1,1230.088846,200,0.19374347313029575,False
198777,1,1576.872317,200,0.09777979954712294,False
198822,1,432.217552,45,0.029739010170557943,True
199022,1,988.269601,200,0.1758999953620478,False
199222,1,1254.478315,200,0.14611100449544592,False
199422,1,1369.866541,200,0.18423447893147912,False
199622,1,699.863975,200,0.2687044443537869,False
199822,1,1238.732791,200,0.1550119250865219,False
200022,1,995.413886,200,0.10739987132967399,False
200222,2,1354.49989,200,0.11518420251134213,False
200422,2,1404.605995,200,0.10932639537141556,False
200612,2,1580.163265,190,0.025473319480371875,True
200644,2,301.81098,32,0.020625601892396577,True
200844,2,1617.059558,200,0.08567558006232337,False
201044,2,1258.440551,200,0.13408646467794413,False
201244,2,1214.740339,200,0.1375774437121924,False
201444,2,1246.106008,200,0.16286514977870695,False
201644,2,1001.409144,200,0.20782583121301768,False
201844,2,876.820886,200,0.2030981523901515,False
202044,2,788.2945,200,0.26847778600976024,False
202244,2,705.662067,200,0.27963065913198226,False
202444,2,1187.238367,200,0.12729253380243113,False
202644,2,1497.828015,200,0.10580617924967595,False
202831,2,1440.667035,187,0.023644965167023524,True
203031,2,1343.13629,200,0.13532527577031186,False
203231,2,829.564954,200,0.27440744740523826,False
203431,2,1426.332008,200,0.10195312087348725,False
203555,2,830.249915,124,0.026789895010003086,True
203755,2,876.194091,200,0.223884706894964,False
203955,2,1664.833356,200,0.052583760757049174,False
203996,2,357.50307,41,0.029052987189613615,True
204196,2,649.479274,200,0.268334695403634,False
204396,2,1351.100449,200,0.09485022653158881,False
204499,2,888.161802,103,0.023332217348933808,True
204699,2,1429.475087,200,0.12846487200167062,False
204899,2,1517.449699,200,0.10397787334731638,False
205099,2,1372.843835,200,0.14458193314360396,False
205299,2,1399.981919,200,0.13003440729118595,False
205499,2,992.413542,200,0.19374889353836888,False
205699,2,1388.842466,200,0.1074106633481318,False
205727,2,200.811915,28,0.02761643498356442,True
205927,2,1205.168787,200,0.07641944462484815,False
206051,2,824.840079,124,0.02581880619916109,True
206251,2,1558.048047,200,0.0923122019321247,False
206451,2,1217.53462,200,0.19283090017701307,False
206651,2,1058.707142,200,0.12013006506811869,False
206851,2,862.422854,200,0.2575046177360378,False
207051,2,1212.069588,200,0.1758584508011299,False
207251,2,1264.794528,200,0.18049960881237095,False
207451,2,1380.627895,200,0.14349466606095246,False
207651,2,1247.368254,200,0.180929928053515,False
207851,2,1359.900613,200,0.10651926184423698,False
208051,2,1611.683807,200,0.09225251357270459,False
208251,2,1780.459509,200,0.0626113754411476,False
208451,2,1202.383609,200,0.171998291129917,False
208651,2,1414.626789,200,0.1153415952450512,False
208851,2,882.744846,200,0.14920059174681907,False
209051,2,1164.006319,200,0.18226379167573345,False
209251,2,1581.328822,200,0.09805792099038327,False
209451,2,972.969295,200,0.13208370691078442,False
209651,2,1253.020809,200,0.18487529738444658,False
209851,2,1094.356954,200,0.17737906248093258,False
210051,2,650.124769,200,0.3109196696642544,False
210251,2,1345.006568,200,0.13932516128707506,False
210451,2,1023.954667,200,0.22618288650408003,False
210651,2,1385.217306,200,0.16135034528925146,False
210851,2,1043.7221,200,0.2014806807902353,False
211051,2,1203.734934,200,0.16455779339021695,False
211251,2,1211.036295,200,0.15603495136369583,False
211451,2,1520.545259,200,0.0938557538697365,False
211651,2,1676.778158,200,0.06332199522861622,False
211785,2,1028.365898,134,0.02924948324184422,True
211985,2,1191.147551,200,0.051756202085118476,False
212185,2,1448.455329,200,0.1664696747059992,False
212385,2,1468.662102,200,0.08437000431495832,False
212464,2,634.722394,79,0.0253466234340596,True
212664,2,775.569283,200,0.21803430076523483,False
212864,2,1726.48509,200,0.08806213739960919,False
213064,2,1728.610257,200,0.045021889339716126,False
213264,2,1056.080846,200,0.21186129688060856,False
213464,2,1424.698934,200,0.12200317529843241,False
213664,2,1699.751684,200,0.08597957853443645,False
213864,2,1344.105598,200,0.12612356405572375,False
214064,2,1412.729082,200,0.11680662681070342,False
214188,2,867.114281,124,0.02917066289956106,True
214388,2,1493.248252,200,0.13928044208005905,False
214409,2,204.033684,21,0.026459991629371873,True
214609,2,916.512315,200,0.25569009050466884,False
214809,2,1003.335387,200,0.18602680511384626,False
214839,2,286.385531,30,0.024455991911834354,True
215039,2,1606.842407,200,0.09060976359674645,False
215239,2,1562.808968,200,0.0958517802815721,False
215289,2,430.548163,50,0.028147679402314284,True
215489,2,1126.971809,200,0.1134934359251357,False
215689,2,860.407423,200,0.24068538784724194,False
215889,2,867.633853,200,0.22339531457058576,False
216089,2,612.136228,200,0.3007842333814374,False
216289,2,1388.52663,200,0.13690583844638762,False
216489,2,1616.799199,200,0.12372387483737327,False
216689,2,685.439636,200,0.3122978758659498,False
216889,2,1121.510102,200,0.1508651451938572,False
217089,2,1379.217365,200,0.08012364434958871,False
217289,2,1685.964966,200,0.06079059610701138,False
217465,2,1453.728666,176,0.018998316893162583,True
217665,2,715.35144,200,0.2889965446183699,False
217865,2,755.191218,200,0.26115064803039156,False
218065,2,1230.930904,200,0.13703489352403994,False
218265,2,1536.354009,200,0.13424476834646273,False
218465,2,1147.078408,200,0.1908572584901923,False
218665,2,1226.119041,200,0.14968990157895426,False
218865,2,1226.548988,200,0.14003665880489216,False
219065,2,613.084554,200,0.2965641220260638,False
219265,2,1259.832041,200,0.16752621576755508,False
219465,2,977.219679,200,0.2341851919015447,False
219665,2,1065.023969,200,0.14479394159095246,False
219865,2,1585.922662,200,0.1058428718599732,False
220065,2,1597.673814,200,0.10794012719111343,False
220245,2,1422.801506,180,0.024871654281409233,True
220445,2,1170.908524,200,0.18049335589036572,False
220645,2,1144.505581,200,0.16603364797151324,False
220845,2,1396.596573,200,0.1264897488660064,False
221045,2,1335.759024,200,0.09229944181846647,False
221245,2,1552.252426,200,0.12589643935418454,False
