episode,total_reward,episode_length,is_success,curriculum_radius,consecutive_successes,final_joint_angles,target_pos
348,889.758593,250,0,0.148790967464447,0,"[ 1.2759318, 1.3512464,-1.1019139,-1.3114   ,-0.5815379]","[-0.24630605, 0.15956822, 0.55141556]"
349,1430.821678,250,0,0.148790967464447,0,"[ 1.2512723 , 1.2362692 ,-0.33151177,-1.3614    ,-0.6518287 ]","[-0.08584358, 0.25404835, 0.6099636 ]"
350,1151.700686,250,0,0.148790967464447,0,"[ 0.91086733, 0.8647482 ,-0.1072228 ,-0.63670945,-0.518319  ]","[-0.16928132, 0.19899645, 0.5542943 ]"
351,1877.684477,250,0,0.148790967464447,0,"[ 1.40487   , 1.0455527 ,-1.2924463 ,-0.68472755,-0.52199304]","[0.05629466,0.54003614,0.89854187]"
352,587.157055,42,1,0.148790967464447,1,"[ 0.84376895, 1.3270938 ,-0.1979092 ,-0.828327  ,-0.9811052 ]","[0.1095534 ,0.4243017 ,0.76873916]"
353,1450.910661,250,0,0.148790967464447,0,"[ 0.70624876, 1.1412225 ,-0.70103264,-1.3114    ,-1.2601249 ]","[0.26538357,0.07386491,0.77096003]"
354,1198.550607,250,0,0.148790967464447,0,"[ 1.0567365, 1.3027514,-0.5111108,-0.9270543,-1.0555025]","[-0.13985778, 0.41077414, 0.65084016]"
355,197.555845,7,1,0.148790967464447,1,"[ 0.9381397 , 1.0461401 , 1.4162251 ,-0.5734655 , 0.00801716]","[-0.01635361, 0.48732442, 0.7134581 ]"
356,1969.799936,250,0,0.148790967464447,0,"[ 1.7202044 , 0.40531784,-0.9709222 ,-1.0010461 ,-0.49062335]","[-0.02023565, 0.1838262 , 0.52018666]"
357,1345.502008,250,0,0.148790967464447,0,"[ 2.0357   , 1.1050907,-1.4144295,-1.260382 ,-1.1224681]","[0.02022809,0.38495114,1.1509736 ]"
358,1149.145726,250,0,0.148790967464447,0,"[ 0.6220862, 1.562    ,-1.4660951,-1.2114002,-1.4832149]","[0.21822587,0.25264007,1.1996534 ]"
359,237.456435,10,1,0.148790967464447,1,"[ 0.4565457 , 1.4120002 , 1.498726  ,-0.72776586,-1.0124977 ]","[-0.05926496, 0.4955111 , 0.7490913 ]"
360,1345.461535,112,1,0.148790967464447,1,"[ 0.3278407 , 1.2093453 , 0.09914795,-0.8781644 ,-0.6507283 ]","[0.16205949,0.3977273 ,0.8107537 ]"
361,1399.288548,250,0,0.148790967464447,0,"[ 1.6605978 , 0.98217255,-2.0357    ,-1.3114    ,-1.2956462 ]","[0.10108995,0.25529662,1.2575    ]"
362,513.166639,40,1,0.148790967464447,1,"[ 0.45338053, 1.1344488 ,-1.8357003 ,-1.0597645 ,-0.1151119 ]","[0.07829896,0.44730872,1.0421937 ]"
363,948.71105,250,0,0.148790967464447,0,"[ 1.118171 , 1.2195687,-2.0357   ,-1.3114   ,-1.2469931]","[0.11066206,0.16045044,1.2257628 ]"
364,1630.58133,250,0,0.148790967464447,0,"[ 0.9929748 , 0.908668  ,-0.56439614,-1.3114    ,-0.35773343]","[0.1009369 ,0.08043995,0.5754632 ]"
365,2293.046001,250,0,0.148790967464447,0,"[ 0.54716146, 1.2016085 ,-0.4564992 ,-1.2614001 ,-0.3803422 ]","[0.06002204,0.32781935,0.58829343]"
366,1605.72956,250,0,0.148790967464447,0,"[ 0.87518865, 0.65708303,-0.69290626,-1.08163   ,-0.9129251 ]","[-0.04006018, 0.18800569, 0.49509782]"
367,2138.576754,250,0,0.148790967464447,0,"[-0.16420412, 1.4045765 ,-0.84157306,-1.3614    ,-1.6120157 ]","[0.2698458 ,0.21707575,1.1022656 ]"
368,2346.364269,250,0,0.148790967464447,0,"[ 1.1736674, 1.2752186,-1.7813221,-1.3614   ,-1.67502  ]","[0.3063287 ,0.31080988,0.9104957 ]"
369,1425.975891,250,0,0.148790967464447,0,"[ 1.2184443 , 0.84440196,-0.48841625,-0.50357264,-0.46087694]","[-0.11000707, 0.24896105, 0.54629654]"
370,1525.134378,122,1,0.148790967464447,1,"[ 1.4684834 , 0.5727212 ,-1.1113787 ,-1.0671668 ,-0.61753315]","[0.13949208,0.26234934,0.62759954]"
371,2239.72984,200,1,0.148790967464447,1,"[ 1.6442487 , 0.2531464 ,-1.308536  ,-1.3614    , 0.22271182]","[0.12224622,0.17215675,0.6163991 ]"
372,374.943583,20,1,0.148790967464447,1,"[-1.4125319 , 1.2751414 , 0.01912556,-0.6009414 ,-1.3149493 ]","[-0.03477858, 0.47235346, 1.1204119 ]"
373,472.465677,26,1,0.148790967464447,1,"[-0.20613487, 0.44916713,-1.40601   ,-0.45786336,-1.6429183 ]","[0.24625042,0.32492125,1.0779687 ]"
374,2395.762983,250,0,0.148790967464447,0,"[ 1.5338534 , 0.41854268,-0.61404634,-1.0166575 ,-0.136408  ]","[0.26190433,0.22819608,0.6657692 ]"
375,2382.41145,250,0,0.148790967464447,0,"[ 0.84671485, 0.9692951 ,-0.93688774,-1.2114002 ,-1.1835938 ]","[0.06737654,0.45775688,1.0660208 ]"
376,2936.299173,250,0,0.148790967464447,0,"[ 1.2497175, 1.2718356,-1.1793373,-1.2114002,-1.1789593]","[0.24058914,0.32291964,0.85309994]"
377,1344.925528,250,0,0.148790967464447,0,"[-0.06520377, 1.05688   ,-0.87040955,-1.3614    ,-1.0917197 ]","[0.30800098,0.10208091,1.0201724 ]"
378,2172.06567,250,0,0.148790967464447,0,"[ 0.8729667, 1.2962965,-1.0801464,-1.2614001,-1.1047431]","[0.08903633,0.40480685,1.0067054 ]"
379,1903.715198,250,0,0.148790967464447,0,"[ 1.2685971, 0.6113391,-1.779637 ,-1.2614001,-0.8845448]","[0.15923242,0.5037069 ,0.86936414]"
380,1350.124598,97,1,0.148790967464447,1,"[ 0.90110743, 1.1600168 ,-1.1577164 ,-1.0127302 ,-1.6352252 ]","[0.18706442,0.405072  ,0.8937749 ]"
381,1308.067672,250,0,0.148790967464447,0,"[ 1.5165143, 1.0050826,-0.8557337,-1.2038425,-0.4896608]","[-0.04714717, 0.36862397, 0.58353883]"
382,2334.048008,250,0,0.148790967464447,0,"[ 0.38540304, 1.562     ,-0.80475533,-1.3614    ,-1.8239    ]","[0.04327235,0.49644744,1.0479244 ]"
383,1686.064924,250,0,0.148790967464447,0,"[ 1.171306 , 1.5120001,-2.0439372,-1.0923556,-1.7412254]","[-0.055073  , 0.5731328 , 0.94432557]"
384,2382.422493,250,0,0.148790967464447,0,"[ 0.39700234, 1.5120001 ,-1.0921732 ,-1.3614    ,-1.7739    ]","[0.29077682,0.29593602,1.0088699 ]"
385,1722.681291,250,0,0.148790967464447,0,"[ 0.65386134, 1.4765832 ,-0.59791154,-0.5826204 ,-1.6387119 ]","[-0.09032544, 0.47665623, 0.7619333 ]"
386,1462.681757,250,0,0.148790967464447,0,"[ 1.2494125 , 1.0221561 ,-1.1462905 ,-0.64631027,-0.7876587 ]","[-0.1658152 , 0.35736918, 0.6019136 ]"
387,1367.787246,250,0,0.148790967464447,0,"[ 1.0978924, 1.562    ,-1.2448478,-1.2114002,-1.7739   ]","[-0.17237408, 0.49134353, 0.9957754 ]"
388,2337.176233,250,0,0.148790967464447,0,"[ 0.57566196, 1.1620233 ,-0.78260475,-1.0028712 ,-1.1047983 ]","[0.2558099 ,0.32781637,0.78422433]"
389,1651.635159,250,0,0.148790967464447,0,"[ 0.30458698, 1.562     ,-0.75513905,-0.69180715,-1.7739    ]","[-0.1949685 , 0.44610646, 0.9845781 ]"
390,1505.516565,250,0,0.148790967464447,0,"[ 0.5020203 , 0.9701656 ,-0.58701295,-0.6337668 ,-1.1421123 ]","[0.18834938,0.25590792,0.5947098 ]"
391,1143.354352,250,0,0.148790967464447,0,"[ 0.27063748, 0.6951313 ,-1.784013  ,-1.3614    ,-1.4083302 ]","[0.20965987,0.03883559,1.1359913 ]"
392,1973.634254,250,0,0.148790967464447,0,"[ 0.74256665, 1.1182098 ,-1.4813592 ,-0.6737107 ,-1.7739    ]","[0.0814931,0.4152257,1.0545695]"
393,1913.985481,170,1,0.148790967464447,1,"[ 0.40650687, 1.3620002 ,-1.0515133 ,-0.8087633 ,-1.7351503 ]","[0.09859316,0.44895616,1.006178  ]"
394,2355.789208,250,0,0.148790967464447,0,"[-0.08792914, 1.309799  ,-1.734274  ,-1.1639036 ,-1.7739    ]","[-0.05774136, 0.52089113, 1.0546888 ]"
395,1378.865921,144,1,0.148790967464447,1,"[ 0.34336543, 1.562     ,-0.8807503 ,-0.3651355 ,-1.8239    ]","[-0.01409915, 0.5363434 , 0.99716634]"
396,581.828645,250,0,0.148790967464447,0,"[ 1.2328894 , 0.99411744,-1.2098594 ,-0.69240487,-1.8239    ]","[-0.18285446, 0.14207245, 0.5142437 ]"
397,901.825925,250,0,0.148790967464447,0,"[ 0.39401966, 1.3098912 ,-1.7998276 ,-1.3614    ,-1.8239    ]","[2.3694847e-02,1.8590502e-04,1.2549433e+00]"
398,2202.82204,250,0,0.148790967464447,0,"[ 1.4995404, 1.2472941,-1.7970557,-1.0037055,-1.6014152]","[0.0855077 ,0.39832938,0.73196614]"
399,2108.687489,250,0,0.148790967464447,0,"[ 0.62129915, 1.1475027 ,-1.3295076 ,-0.6434853 ,-1.8239    ]","[-0.0544792, 0.5653806, 0.8737268]"
400,2389.336709,250,0,0.148790967464447,0,"[ 0.57640004, 1.3835858 ,-0.77640456,-0.8506114 ,-1.3956888 ]","[0.19704221,0.35619608,1.0555038 ]"
401,2928.901421,250,0,0.148790967464447,0,"[ 0.75915366, 1.3120003 ,-1.377691  ,-1.1706645 ,-1.8239    ]","[0.11038443,0.4847685 ,0.9656602 ]"
402,1695.234109,250,0,0.148790967464447,0,"[ 0.6641403, 1.4120002,-0.791736 ,-1.099354 ,-1.5739002]","[-0.05641852, 0.527833  , 0.7621229 ]"
403,2019.100844,152,1,0.148790967464447,1,"[ 1.2459064 , 1.340149  ,-1.3307481 ,-0.21361364,-1.6399852 ]","[0.0146527 ,0.55245787,0.8588984 ]"
404,1669.156146,250,0,0.148790967464447,0,"[ 0.63484  , 1.5120001,-1.0662459,-0.6343739,-1.6239002]","[0.07129669,0.29668605,1.244196  ]"
405,1052.339473,250,0,0.148790967464447,0,"[ 0.2539931, 1.562    ,-0.8985903,-1.3614   ,-1.7234243]","[-0.12685286, 0.17927827, 1.2294294 ]"
406,1246.016214,250,0,0.148790967464447,0,"[ 0.5000161, 1.2115123,-1.9357002,-1.1614002,-1.7739   ]","[0.2591606 ,0.05743692,1.0552831 ]"
407,1979.758022,250,0,0.148790967464447,0,"[ 0.7514629 , 1.4620001 ,-0.8708023 ,-0.77857965,-1.2178365 ]","[0.03366702,0.4721493 ,0.80281097]"
408,1082.024108,250,0,0.148790967464447,0,"[ 0.74443865, 1.0997494 ,-0.5160399 ,-0.28274623,-0.8237162 ]","[-0.18855469, 0.39939308, 0.6185547 ]"
409,1424.145246,250,0,0.148790967464447,0,"[ 0.6876694 , 1.2611102 ,-0.27159643,-0.4524976 ,-1.049821  ]","[-0.00686997, 0.40111136, 0.59209615]"
410,401.280738,24,1,0.148790967464447,1,"[-0.9143976 , 1.3652796 , 0.84358704,-1.0938799 ,-0.9314076 ]","[0.15299442,0.40153828,0.9531656 ]"
411,1633.857946,250,0,0.148790967464447,0,"[ 1.3922051 , 1.5248525 ,-1.8892123 ,-0.03272577,-1.4253663 ]","[-0.15324306, 0.52875674, 1.0333064 ]"
412,2015.934122,250,0,0.148790967464447,0,"[ 1.4225051 , 1.3174582 ,-1.3616692 ,-0.05870001,-0.82997024]","[0.12195932,0.40219617,0.6698588 ]"
413,1566.434791,250,0,0.148790967464447,0,"[ 0.87406987, 1.0213943 ,-0.5340282 ,-0.0087    ,-0.6424934 ]","[-0.11003622, 0.33791158, 0.5571671 ]"
414,1453.046269,111,1,0.148790967464447,1,"[ 1.3229072 , 0.77261233,-2.0857    ,-0.16379921, 0.5584829 ]","[0.00677177,0.44159734,0.6331561 ]"
415,2326.349065,250,0,0.148790967464447,0,"[ 0.6757969 , 1.160084  ,-1.5270002 ,-0.21850891,-1.8239    ]","[0.04297852,0.3834851 ,1.0940135 ]"
416,2341.092361,250,0,0.148790967464447,0,"[ 1.4545453 , 1.5120001 ,-2.0857    ,-0.07663661,-1.0298977 ]","[-0.10421769, 0.53224224, 0.8471731 ]"
417,1424.529463,250,0,0.148790967464447,0,"[ 0.542627  , 1.562     ,-1.024315  ,-0.49012274,-1.6239002 ]","[-0.18634665, 0.3951609 , 1.1860448 ]"
418,966.932527,250,0,0.148790967464447,0,"[ 1.0600868, 1.3329244,-2.0357   ,-0.5918139,-1.202388 ]","[0.34797156,0.20434079,0.901277  ]"
419,820.279345,250,0,0.148790967464447,0,"[ 1.310285 , 1.2745385,-1.2505102,-0.1470043,-0.9268975]","[-0.33174497, 0.34715244, 0.7738324 ]"
420,1902.647866,250,0,0.148790967464447,0,"[ 1.2150501 , 1.5120001 ,-0.92855275,-0.43366754,-0.865882  ]","[-0.05211012, 0.47181806, 0.66225654]"
421,2163.500114,250,0,0.148790967464447,0,"[ 0.6718275 , 1.0032244 ,-1.3119321 ,-0.06352395,-0.7899725 ]","[0.17237444,0.2675111 ,0.70752907]"
422,2879.44468,250,0,0.148790967464447,0,"[ 1.3783473 , 1.1736803 ,-1.7363375 ,-0.31118917,-0.52336943]","[-0.00789624, 0.52715296, 0.7270707 ]"
423,495.27424,32,1,0.148790967464447,1,"[ 0.08433285, 0.32051903, 0.90901315,-0.30296665,-0.16843566]","[0.31534016,0.25185618,0.8223082 ]"
424,1275.71005,250,0,0.148790967464447,0,"[ 1.3357008, 1.0744861,-1.69628  ,-0.2587   , 0.3068452]","[-0.14731292, 0.22243877, 0.5240796 ]"
425,2320.82201,250,0,0.148790967464447,0,"[ 0.8777917 , 0.8850718 ,-0.7570853 ,-0.10870001,-0.3249368 ]","[0.09653667,0.33241802,0.5837068 ]"
426,2858.101847,250,0,0.148790967464447,0,"[ 1.1494491 , 1.3120003 ,-1.4682485 ,-0.61451364,-1.4492334 ]","[0.09417127,0.50140184,1.0779797 ]"
427,1363.254202,250,0,0.148790967464447,0,"[ 1.040956  , 0.7723004 ,-1.1783302 ,-0.10763388, 0.18783073]","[0.19295032,0.4026792 ,0.84595317]"
428,734.353742,250,0,0.148790967464447,0,"[ 0.7529232 , 1.5310599 ,-1.8178989 ,-0.49917942,-1.439592  ]","[-0.05665436, 0.27867356, 1.2984469 ]"
429,2989.297921,250,0,0.148790967464447,0,"[ 1.4559361 , 1.5120001 ,-1.6283334 ,-0.20870002,-1.7239001 ]","[-0.04297594, 0.5612831 , 0.98418736]"
430,2089.870122,250,0,0.148790967464447,0,"[ 1.5686129 , 1.3243088 ,-1.4623234 ,-0.2087    ,-0.75783104]","[-0.10018945, 0.5126306 , 0.6866381 ]"
431,1051.863096,250,0,0.148790967464447,0,"[ 1.272809 , 1.0230867,-1.2974002,-0.7908933,-1.3954396]","[-0.00669554, 0.16352426, 1.2922587 ]"
432,1282.887259,250,0,0.148790967464447,0,"[ 1.1906773 , 1.4177573 ,-1.825985  ,-0.5419101 ,-0.92600834]","[-0.21955492, 0.41879773, 1.0243855 ]"
433,1084.288908,250,0,0.148790967464447,0,"[ 1.1558671 , 0.87319773,-1.2419916 ,-0.35784563,-1.5762823 ]","[0.03845295,0.06081492,0.6415305 ]"
434,1684.101478,250,0,0.148790967464447,0,"[ 0.564749  , 1.4120002 ,-1.127313  ,-0.49587345,-1.2647429 ]","[0.2566026 ,0.38049328,1.0274669 ]"
435,1157.264107,250,0,0.148790967464447,0,"[ 0.89442414, 1.562     ,-1.5813836 ,-0.56231165,-1.8239    ]","[-0.25381184, 0.34699872, 1.2131478 ]"
436,1593.253524,153,1,0.148790967464447,1,"[ 0.24552651, 1.562     ,-0.7932076 ,-1.1614002 ,-1.8239    ]","[0.08286943,0.4225853 ,1.0472137 ]"
437,2091.153771,250,0,0.148790967464447,0,"[ 1.630002 , 1.09073  ,-1.2630017,-0.525769 ,-1.059891 ]","[0.23201731,0.45649812,0.9154281 ]"
438,2949.067253,250,0,0.148790967464447,0,"[ 1.2496843 , 1.4120002 ,-1.5778449 ,-0.30738378,-1.6499684 ]","[-0.00822568, 0.52248394, 0.9292219 ]"
439,2553.496866,250,0,0.148790967464447,0,"[ 1.0661154 , 1.3620002 ,-1.9323827 ,-0.28854454,-1.1239007 ]","[0.04237361,0.4870252 ,1.1223624 ]"
440,1624.845509,250,0,0.148790967464447,0,"[ 1.0494143 , 1.16154   ,-1.7353451 ,-0.77762717,-1.6739001 ]","[-0.04326816, 0.3807376 , 0.7107026 ]"
441,828.690307,250,0,0.148790967464447,0,"[ 1.1016442 , 1.3856153 ,-2.0857    ,-0.84131414,-1.0739007 ]","[-0.02541724, 0.21330582, 1.3101175 ]"
442,2119.644504,250,0,0.148790967464447,0,"[ 1.0169051 , 1.5120001 ,-1.6868846 ,-0.83769464,-1.4126132 ]","[0.08987853,0.5011574 ,0.93144166]"
443,1978.019377,250,0,0.148790967464447,0,"[ 0.44764322, 1.562     ,-1.6200622 ,-1.3614    ,-1.7239001 ]","[-0.01564701, 0.3473021 , 1.2264763 ]"
444,905.959031,250,0,0.148790967464447,0,"[ 1.126463 , 1.562    ,-1.8857002,-1.2614001,-1.5889366]","[-0.2557141 , 0.22113621, 1.2684863 ]"
445,2097.448677,250,0,0.148790967464447,0,"[ 0.33583495, 1.562     ,-1.676557  ,-0.96140033,-1.7739    ]","[-0.15202081, 0.37295452, 1.2419395 ]"
446,130.706755,2,1,0.148790967464447,1,"[ 1.6366765 , 0.21372737, 1.3730413 ,-0.30720416, 0.8704168 ]","[-0.0917884 , 0.24819382, 0.50228524]"
447,1204.343378,250,0,0.148790967464447,0,"[ 0.07321623, 1.562     ,-1.4857006 ,-1.2614001 ,-1.6246396 ]","[0.10964982,0.295351  ,1.1959041 ]"
448,1255.988656,250,0,0.148790967464447,0,"[ 0.34155238, 1.562     ,-1.0080743 ,-1.3614    ,-1.7739    ]","[-0.0713051 , 0.23200724, 1.2300613 ]"
449,1559.797561,118,1,0.148790967464447,1,"[-0.2327586 , 1.562     ,-0.90975344,-0.61032426,-1.6540706 ]","[-0.02772533, 0.51915115, 1.0261793 ]"
450,203.736983,7,1,0.148790967464447,1,"[-0.8936272 , 0.6970824 ,-0.8449045 ,-0.48126402,-0.02763775]","[0.11136399,0.35777614,1.1832341 ]"
451,1643.635891,250,0,0.148790967464447,0,"[ 0.5531986 , 1.4120002 ,-1.4453189 ,-0.51731205,-1.5337199 ]","[0.22670013,0.42137584,0.8635611 ]"
452,2403.143871,250,0,0.148790967464447,0,"[ 0.7578144, 1.4915137,-1.687351 ,-0.952442 ,-1.6705456]","[-0.00987923, 0.5538755 , 0.90348154]"
453,1199.848003,250,0,0.148790967464447,0,"[ 0.7757197, 1.562    ,-1.7231355,-1.0805664,-1.7046729]","[0.10115604,0.33522895,0.69777846]"
454,871.952096,72,1,0.148790967464447,1,"[ 1.0958291 , 1.2223482 ,-1.5964882 ,-0.13496938,-0.66694087]","[0.03148184,0.52786785,0.7971522 ]"
455,1924.289648,250,0,0.148790967464447,0,"[ 1.0270171 , 1.562     ,-1.3367229 ,-0.92667425,-0.77932346]","[0.04981804,0.49861088,0.72804546]"
456,2181.799151,250,0,0.148790967464447,0,"[ 1.2192571 , 1.5120001 ,-1.8664242 ,-0.49402857,-1.6739001 ]","[0.03314146,0.53394943,0.8112702 ]"
457,247.597997,11,1,0.148790967464447,1,"[-1.2933066 , 1.0544935 ,-0.76199156,-0.0587    ,-0.75714636]","[-0.02076348, 0.5138058 , 1.0877264 ]"
458,1059.562889,250,0,0.148790967464447,0,"[ 0.39177224, 1.4120002 ,-1.2357008 ,-1.0319058 ,-1.719413  ]","[0.33450088,0.26183006,0.830157  ]"
459,2495.380576,250,0,0.148790967464447,0,"[ 0.50485015, 1.562     ,-1.4010463 ,-1.1101565 ,-1.6333653 ]","[0.21971072,0.3760532 ,1.0015874 ]"
460,2231.017715,170,1,0.148790967464447,1,"[ 0.3638162, 1.562    ,-1.1115096,-1.1614002,-1.6739001]","[0.07847662,0.415993  ,1.0777653 ]"
461,1256.290264,250,0,0.148790967464447,0,"[ 0.19660604, 1.562     ,-1.0793624 ,-1.3114    ,-1.8239    ]","[0.24761513,0.15515621,1.1755235 ]"
462,822.67858,250,0,0.148790967464447,0,"[ 0.90765667, 1.3620002 ,-1.1448236 ,-0.94154084,-1.2757441 ]","[-0.15483   , 0.14353172, 1.2460679 ]"
463,664.549961,250,0,0.148790967464447,0,"[ 0.6002523 , 1.0138612 ,-1.4211974 ,-0.94444597,-1.7481643 ]","[0.28010768,0.06583609,0.7028905 ]"
464,115.096169,1,1,0.148790967464447,1,"[ 0.57959616, 1.1952596 ,-1.2101644 ,-0.07842341, 0.7484357 ]","[0.02496346,0.5411186 ,0.81390303]"
465,1667.357613,250,0,0.148790967464447,0,"[ 0.93659335, 1.562     ,-1.3837053 ,-0.6881334 ,-1.8239    ]","[0.10905421,0.4909099 ,0.82840306]"
466,1354.574245,250,0,0.148790967464447,0,"[ 0.2878054, 1.5099771,-0.880931 ,-0.9587013,-1.1747042]","[0.12954792,0.38820234,0.70303935]"
467,1215.794644,250,0,0.148790967464447,0,"[ 0.2791885, 1.4368973,-1.187312 ,-1.1465062,-1.6258664]","[0.31020594,0.19161977,0.7587633 ]"
468,2202.525009,250,0,0.148790967464447,0,"[ 0.06738633, 1.5120001 ,-0.36423296,-1.1285384 ,-1.50448   ]","[0.07761335,0.46446446,0.7803397 ]"
469,1204.586962,250,0,0.148790967464447,0,"[ 0.33990854, 1.1717193 ,-0.8982463 ,-1.2114002 ,-1.5739002 ]","[0.28985986,0.03790254,0.9990129 ]"
470,2181.190282,250,0,0.148790967464447,0,"[ 0.7624791, 1.4620001,-1.8188195,-1.136582 ,-1.8239   ]","[0.20387283,0.40533915,1.0293965 ]"
471,2585.917171,250,0,0.148790967464447,0,"[ 0.5358355, 1.4843788,-1.3408943,-1.1114002,-1.7239001]","[0.23024133,0.37271324,1.0159498 ]"
472,2018.288209,250,0,0.148790967464447,0,"[ 0.71476233, 1.562     ,-1.9097108 ,-1.1497313 ,-1.6239002 ]","[-0.1318377, 0.3860233, 1.2045403]"
473,1104.145085,250,0,0.148790967464447,0,"[ 0.08476245, 1.4620001 ,-1.1941198 ,-1.1343545 ,-1.8239    ]","[-0.110354  , 0.24001978, 1.2572644 ]"
474,1141.59366,250,0,0.148790967464447,0,"[ 0.9753545 , 1.5120001 ,-0.94913083,-0.42792016,-1.3069257 ]","[-0.10358488, 0.43532884, 0.6342176 ]"
475,1877.524821,250,0,0.148790967464447,0,"[ 0.65400296, 1.4887623 ,-1.4435077 ,-1.3614    ,-1.7739    ]","[0.15279815,0.4135675 ,0.81633055]"
476,327.8946,17,1,0.148790967464447,1,"[-1.6845739, 1.2480031, 0.8313972,-0.5773311, 0.7280583]","[-0.03156925, 0.5058284 , 1.0648763 ]"
477,649.903364,250,0,0.148790967464447,0,"[ 0.23158427, 1.3120003 ,-0.5399352 ,-1.322321  ,-1.7739    ]","[-0.2603813 , 0.12619615, 0.64667916]"
478,2095.623441,250,0,0.148790967464447,0,"[ 0.7856981, 1.562    ,-1.3339131,-1.1114002,-1.7239001]","[-0.07193626, 0.49912184, 1.112348  ]"
479,1613.807423,250,0,0.148790967464447,0,"[ 0.26482624, 1.562     ,-1.3250173 ,-1.236256  ,-1.7739    ]","[-0.08660761, 0.27520227, 1.2003038 ]"
480,276.139472,13,1,0.148790967464447,1,"[ 0.9775767 , 0.7532952 ,-0.52682877,-0.87525636, 0.22498335]","[0.1827897 ,0.3107079 ,0.66967046]"
481,747.689387,250,0,0.148790967464447,0,"[ 0.50145215, 1.0935642 ,-0.7521409 ,-0.72308296,-1.6527823 ]","[-0.13904312, 0.21763393, 0.519904  ]"
482,2067.969988,250,0,0.148790967464447,0,"[ 1.1659415, 1.4550267,-1.8857002,-1.3114   ,-1.6067195]","[0.19094105,0.33598542,1.1371    ]"
483,898.140085,250,0,0.148790967464447,0,"[ 0.76454157, 1.3929522 ,-1.5429741 ,-1.3373091 ,-1.4739003 ]","[0.01811958,0.06792551,1.2592179 ]"
484,659.550884,46,1,0.148790967464447,1,"[ 0.47635293, 0.7652109 ,-0.83869636,-0.6764427 ,-0.9289323 ]","[0.25942978,0.32713115,0.84770614]"
485,2098.171591,250,0,0.148790967464447,0,"[ 0.7271737 , 1.562     ,-0.18684939,-0.99182695,-1.649422  ]","[0.03358192,0.5375825 ,0.8726138 ]"
486,2117.610098,250,0,0.148790967464447,0,"[ 0.4973155, 1.3978423,-1.6769999,-0.6930584,-1.3318049]","[-0.09111553, 0.5386933 , 0.91979635]"
487,1228.29659,250,0,0.148790967464447,0,"[ 0.729581 , 1.4836797,-1.7455679,-1.3614   ,-1.6379578]","[0.18331069,0.15514114,1.1988422 ]"
488,452.89137,29,1,0.148790967464447,1,"[ 0.64218265, 1.562     ,-1.453445  ,-0.56668556,-1.7239001 ]","[-0.0169013 , 0.50677556, 1.031878  ]"
489,1044.183024,250,0,0.148790967464447,0,"[ 1.3363585, 1.5120001,-1.5079508,-0.8960885,-1.7267779]","[0.2091842,0.3619539,0.6867369]"
490,2740.926599,250,0,0.148790967464447,0,"[ 0.33693913, 1.5120001 ,-0.98185617,-1.0750886 ,-1.8239    ]","[0.0644092 ,0.37831086,1.1654063 ]"
491,1867.940832,250,0,0.148790967464447,0,"[ 1.0330769 , 1.3120003 ,-0.50335836,-0.6282532 ,-1.4540739 ]","[0.12899885,0.33175865,0.63209885]"
492,2891.484197,250,0,0.148790967464447,0,"[ 0.5195389, 1.562    ,-0.8108095,-1.2057501,-1.8239   ]","[0.20267878,0.358364  ,0.8265501 ]"
493,202.825731,7,1,0.148790967464447,1,"[-0.23761423, 1.1863989 , 0.00998262,-0.7162456 ,-0.685623  ]","[0.18145156,0.4180903 ,0.9768477 ]"
494,1489.686427,250,0,0.148790967464447,0,"[ 0.62454206, 1.0194536 ,-0.7142912 ,-1.0107237 ,-1.1586467 ]","[0.23566505,0.14576337,0.7972292 ]"
495,1502.526105,250,0,0.148790967464447,0,"[ 1.1197648, 1.5120001,-1.6484572,-1.3114   ,-1.5625222]","[-0.16555503, 0.35520706, 1.0927063 ]"
496,732.030594,250,0,0.148790967464447,0,"[ 0.75814086, 1.5120001 ,-1.1952132 ,-1.1938277 ,-1.5239003 ]","[-0.03428295, 0.14135627, 1.2897966 ]"
497,696.181422,250,0,0.148790967464447,0,"[ 0.59657806, 1.1667085 ,-0.35740912,-0.7434075 ,-1.0050887 ]","[-0.26331976, 0.07326237, 0.58390105]"
498,1678.949969,250,0,0.148790967464447,0,"[ 0.85691637, 1.2435322 ,-1.7737483 ,-1.3078988 ,-1.5051423 ]","[0.22249892,0.21339571,1.0508064 ]"
499,1887.967485,147,1,0.148790967464447,1,"[ 0.8017794 , 0.7969491 ,-0.6296551 ,-0.4588685 ,-0.27505016]","[0.20743826,0.3848489 ,0.71159035]"
500,1558.329238,250,0,0.148790967464447,0,"[ 0.88986564, 1.562     ,-1.3633593 ,-1.1134503 ,-1.0652461 ]","[-0.05283174, 0.40603545, 0.7156212 ]"
501,2158.374952,250,0,0.148790967464447,0,"[ 0.78681314, 0.6844911 ,-0.07829402,-1.1854441 ,-1.5239003 ]","[0.18859462,0.15428133,0.6292234 ]"
502,1412.610302,250,0,0.148790967464447,0,"[ 0.44783688, 1.562     ,-1.5202298 ,-1.2614001 ,-1.6204991 ]","[-0.24178846, 0.43154326, 1.100466  ]"
503,1685.4213,250,0,0.148790967464447,0,"[ 0.7989016 , 0.91834235,-0.20920734,-1.0419512 ,-1.7866757 ]","[0.10890378,0.23850557,0.5659969 ]"
