#{"t_start": 1747816997.7497945, "env_id": "None"}
r,l,t
892.730187,121,960.148867
1328.967963,200,963.157772
1537.768825,200,963.52081
876.71,200,963.833473
1091.947224,144,964.024966
967.416216,200,964.29372
1392.94035,200,964.551122
216.035622,26,964.59427
585.321932,68,964.678435
915.160376,200,964.93947
1189.892036,200,965.205916
1548.281248,200,965.458869
1108.824126,141,965.6374
1525.493055,200,965.98425
1189.63111,200,969.018444
1119.340504,200,969.298835
1150.440291,200,969.547901
1339.392074,200,969.834854
235.648338,23,969.8625
1578.096841,200,970.100981
689.756693,200,970.364604
853.56076,200,970.759717
187.042729,19,970.787264
941.656239,200,971.141879
1127.554024,200,971.410647
1386.758361,200,971.66783
1534.341484,200,974.570951
538.439217,200,974.83646
1017.975485,200,975.104814
828.008026,88,975.222918
1224.021046,200,975.48063
1313.890601,200,975.801995
903.411734,200,976.123228
1000.841015,200,976.382347
1017.374354,132,976.580937
1584.160078,200,976.8321
1275.667886,200,977.083139
986.359871,200,980.013303
1133.768729,200,980.264887
791.478634,200,980.546077
883.398145,200,980.897751
1626.583272,200,981.179076
1011.71804,200,981.424993
1495.753043,200,981.692049
992.282959,200,981.959149
1418.00281,200,982.235475
964.775933,200,982.485292
662.782771,200,985.457386
980.181193,200,985.844243
1022.191458,200,986.108199
1387.712446,200,986.3616
1046.745571,200,986.633876
1428.257672,200,986.882847
381.467262,44,986.9359
775.261378,200,987.206495
1111.594526,200,987.45908
886.862202,200,987.715377
784.920822,200,988.070336
1269.843644,200,990.974719
403.245701,53,991.092307
1175.014711,200,991.51302
1386.178937,200,991.809136
1047.199237,200,992.075559
1259.371153,200,992.331358
1527.888539,200,992.714955
1335.144296,200,993.154252
731.134312,200,993.447355
348.750049,49,993.518809
1069.16401,200,993.770734
1166.370484,200,994.062183
1007.618737,200,996.903166
1660.878909,200,997.181891
1239.426878,200,997.448704
1180.970808,200,997.705963
1231.995199,200,998.079482
1549.671304,200,998.521632
1055.407331,200,998.833262
879.081849,200,999.129612
1067.185325,200,999.394386
1044.999685,200,999.650102
1501.837042,200,1002.508082
650.600404,200,1002.862723
1375.020872,200,1003.182698
1508.929981,200,1003.472791
669.179294,92,1003.605541
1048.556084,200,1003.872844
1622.173704,200,1004.139746
692.361027,200,1004.517983
1331.333436,200,1004.885469
1266.681101,200,1005.303543
188.31219,17,1005.331737
1404.16098,200,1005.664012
1373.078998,200,1008.50549
1177.002702,200,1008.788351
1130.36565,200,1009.101097
1078.49907,200,1009.548154
956.003622,200,1010.013355
928.976276,200,1010.462451
1448.95524,200,1010.762834
1132.590838,200,1011.125535
1526.996022,200,1011.413258
1145.704757,200,1011.686641
846.024395,200,1014.737116
1482.085811,200,1015.016858
1242.580328,200,1015.375064
1566.122525,200,1015.65691
190.204328,16,1015.694947
1079.47104,200,1015.950294
1377.630776,200,1016.198626
1620.602695,200,1016.470301
814.059131,200,1016.724082
1223.627331,200,1016.959014
1304.068708,200,1017.23533
1605.798193,200,1020.103365
1058.049576,200,1020.457261
1185.787937,200,1020.712271
1475.33936,200,1021.004042
856.485309,200,1021.368326
1183.388432,200,1021.722836
1486.388456,200,1022.001215
1530.526145,200,1022.257406
1083.245077,200,1022.585312
1602.55449,200,1022.9203
820.979622,200,1025.857957
1155.180515,200,1026.168363
695.932786,200,1026.420247
1068.114623,200,1026.691461
1396.303673,200,1026.959698
983.672326,200,1027.22163
1246.250326,200,1027.468318
774.197301,200,1027.833908
279.286695,37,1027.894301
268.237245,35,1027.940222
243.343464,30,1027.990618
1321.677999,200,1028.261939
1343.712228,200,1028.589954
1302.060406,200,1031.605784
1057.260772,200,1031.887499
861.370775,101,1032.03841
850.613248,200,1032.322887
1399.965052,172,1032.580005
988.062657,200,1032.928343
414.224708,53,1032.993083
1265.715361,200,1033.276013
1036.021579,200,1033.560883
328.963788,40,1033.611584
1278.706391,200,1033.869543
1484.36678,200,1034.149039
606.824173,85,1034.256357
1361.797579,200,1037.081405
1637.054804,200,1037.366074
1115.956802,200,1037.740252
1105.037261,200,1038.022138
1143.296367,200,1038.359907
1462.43614,200,1038.645589
1300.056423,200,1038.90786
991.389526,200,1039.182709
1379.143676,200,1039.443017
1195.403382,200,1039.688192
1299.455653,200,1042.592288
1676.330117,200,1042.913184
1160.156947,200,1043.177819
1045.657061,200,1043.436023
798.879087,200,1043.72436
762.51679,200,1043.97853
308.055678,32,1044.02968
1016.910546,200,1044.287743
919.769759,200,1044.535063
1506.361491,200,1044.857039
1539.641044,200,1045.186183
1101.927022,200,1047.969827
568.486601,90,1048.160302
1300.299929,200,1048.444309
449.316884,56,1048.527806
171.183107,14,1048.540815
1146.755325,200,1048.804158
1432.677697,200,1049.066132
1189.201767,200,1049.330189
384.638303,51,1049.388148
1661.65706,200,1049.66012
1140.494463,133,1049.896
1462.088666,200,1050.198333
1196.6228,200,1050.478486
832.561558,200,1050.747516
1108.303951,200,1054.147634
1743.976809,200,1054.429468
1128.227536,200,1054.73267
745.529889,200,1055.079839
1665.131532,200,1055.342374
521.547075,63,1055.424402
1212.905586,200,1055.691554
1078.835982,200,1055.950409
576.343875,200,1056.228161
353.441149,48,1056.281696
233.717214,29,1056.328628
943.389828,200,1056.581391
1095.156952,200,1059.478827
1498.383451,200,1059.900183
787.301223,200,1060.181432
748.697988,200,1060.456277
417.868883,43,1060.508149
681.707654,200,1060.791214
1390.159949,200,1061.069999
182.104142,18,1061.096752
1150.471752,200,1061.344563
1157.006482,200,1061.617134
831.3013,111,1061.767822
1692.456452,200,1062.025043
1243.213909,200,1062.410731
1193.569115,200,1065.343783
1313.558574,200,1065.676264
1459.430676,200,1065.981735
1192.438671,200,1066.313686
1096.758369,200,1066.614197
1642.96099,200,1066.881883
788.883203,200,1067.200979
898.893096,200,1067.517183
1433.536563,200,1067.77667
767.730181,200,1068.025901
1149.482205,200,1070.881703
1609.582965,200,1071.147771
1208.714643,200,1071.433494
1109.696222,200,1071.688502
1021.758557,200,1071.997105
976.981107,200,1072.34647
1105.083898,171,1072.567963
1089.495028,200,1072.836673
539.57551,200,1073.120271
1038.465888,200,1073.376846
1351.119363,200,1076.152199
1497.543244,200,1076.473752
625.017186,89,1076.589395
1662.134903,200,1076.876571
1262.483887,200,1077.228287
1404.512436,200,1077.499051
1327.830031,200,1077.771125
889.522722,200,1078.052908
1075.556882,200,1078.320122
915.38658,147,1078.51324
700.369526,200,1078.894366
872.983009,200,1081.891102
1148.351046,200,1082.265544
799.649784,200,1082.517459
1317.963578,200,1082.835363
1515.988402,200,1083.08097
1221.190431,200,1083.348535
1168.529823,200,1083.622601
1131.430857,200,1083.886073
1463.25573,200,1084.165308
413.938855,53,1084.263089
791.188425,200,1084.594472
1276.082483,200,1087.337471
1042.151092,200,1087.653037
1184.444223,200,1087.914093
1008.09832,200,1088.185312
1058.938409,200,1088.478018
615.372681,93,1088.645606
1450.771652,200,1088.971484
1208.756893,200,1089.369503
1118.714393,200,1089.73872
1076.474092,200,1090.015356
211.982904,24,1090.031145
821.60174,200,1090.319898
784.521765,128,1093.114825
641.532305,200,1093.433371
260.690239,23,1093.469959
163.497626,18,1093.491262
1475.068843,200,1093.764486
1291.101664,200,1094.032902
