rollout/ep_rew_mean,rollout/success_rate,train/ent_coef,train/critic_loss,time/time_elapsed,train/actor_loss,rollout/ep_len_mean,train/n_updates,time/total_timesteps,train/learning_rate,time/fps,time/episodes,eval/mean_ep_length,eval/success_rate,eval/mean_reward
1233.5311573100003,0.04,1.2499123513975974e-08,6.5961012840271,1460,-534.6836547851562,240.56,34955,35056,2.4385865138709876e-05,23,144,,,
1256.09415437,0.03,1.2499123513975974e-08,10.712121963500977,1501,-604.42578125,242.9,35955,36056,2.4385865138709876e-05,24,148,,,
1277.9764143099999,0.03,1.2499123513975974e-08,14.972192764282227,1542,-620.8794555664062,242.9,36955,37056,2.4385865138709876e-05,24,152,,,
1279.3473507099998,0.03,1.2499123513975974e-08,13.192049980163574,1582,-634.7693481445312,242.9,37955,38056,2.4385865138709876e-05,24,156,,,
1245.8317080499999,0.05,1.2499123513975974e-08,10.267911911010742,1603,-631.9154052734375,237.99,38464,38565,2.4385865138709876e-05,24,160,,,
1268.5917814,0.04,1.2499123513975974e-08,11.207671165466309,1643,-647.9668579101562,240.31,39464,39565,2.4385865138709876e-05,24,164,,,
1302.5888854,0.04,1.2499123513975974e-08,10.76606273651123,1685,-680.92578125,240.31,40464,40565,2.4385865138709876e-05,24,168,,,
1306.9548747800002,0.03,1.2499123513975974e-08,10.079771995544434,1725,-708.3740234375,242.79,41464,41565,2.4385865138709876e-05,24,172,,,
1285.1109562000001,0.02,1.2499123513975974e-08,10.50033187866211,1768,-728.9371948242188,245.09,42464,42565,2.4385865138709876e-05,24,176,,,
1312.4194657199998,0.02,1.2499123513975974e-08,10.905441284179688,1809,-726.1853637695312,245.09,43464,43565,2.4385865138709876e-05,24,180,,,
1312.43588613,0.02,1.2499123513975974e-08,8.97697639465332,1850,-728.0264282226562,245.09,44464,44565,2.4385865138709876e-05,24,184,,,
1329.1122272399998,0.02,1.2499123513975974e-08,7.871036529541016,1891,-734.8914794921875,245.09,45464,45565,2.4385865138709876e-05,24,188,,,
1332.76957166,0.02,1.2499123513975974e-08,11.057756423950195,1932,-749.8121948242188,245.09,46464,46565,2.4385865138709876e-05,24,192,,,
1292.21197721,0.02,1.2499123513975974e-08,12.781978607177734,1973,-730.0680541992188,245.09,47464,47565,2.4385865138709876e-05,24,196,,,
1286.92872288,0.02,1.2499123513975974e-08,12.545328140258789,2015,-729.3800659179688,245.09,48464,48565,2.4385865138709876e-05,24,200,,,
1281.13175231,0.02,1.2499123513975974e-08,7.190590858459473,2057,-719.000244140625,245.09,49464,49565,2.4385865138709876e-05,24,204,,,
,,1.2499123513975974e-08,14.484947204589844,,-719.8768920898438,,49899,50000,2.4385865138709876e-05,,,250.0,0.0,1494.8672658
1291.7478893,0.02,1.2499123513975974e-08,12.914477348327637,2102,-712.7564086914062,245.09,50464,50565,2.4385865138709876e-05,24,208,,,
1304.9832144499999,0.03,1.2499123513975974e-08,18.100906372070312,2133,-748.5048217773438,242.74,51229,51330,2.4385865138709876e-05,24,212,,,
1300.60230132,0.03,1.2499123513975974e-08,8.377067565917969,2176,-747.4659423828125,242.74,52229,52330,2.4385865138709876e-05,24,216,,,
