#{"t_start": 1750312550.00686, "env_id": "None"}
r,l,t
24.594433,31,1557.414089
14.187974,44,1557.65855
26.818525,31,1557.819294
25.699738,19,1557.965741
-19.022223,250,1559.425152
28.670902,15,1559.534674
17.847461,44,1559.818794
16.244934,113,1560.501466
-29.444916,250,1561.947628
25.229123,19,1562.064703
-31.447821,250,1580.822752
6.568466,39,1581.064423
26.375077,25,1581.224372
25.786702,28,1581.39631
-76.206965,132,1582.385817
23.659384,34,1582.616491
14.123157,182,1583.755339
-17.594215,250,1585.295421
15.642172,45,1585.627466
13.505869,40,1585.857382
27.154988,29,1586.005937
21.629091,28,1586.190688
27.047173,13,1586.243286
-108.331529,118,1586.904884
17.243835,50,1587.240541
26.636886,24,1587.440727
26.78057,25,1587.614947
22.011107,69,1588.040653
9.30529,86,1588.516555
21.090252,29,1588.710666
11.635322,67,1589.06542
19.942721,30,1589.242366
18.524842,97,1589.895962
26.037995,26,1590.057832
28.868091,25,1590.25113
15.52397,62,1590.620254
30.017903,12,1590.704433
0.895492,53,1591.051264
29.580631,14,1591.127275
21.036613,26,1591.302979
18.181324,32,1591.482485
-21.468358,77,1591.900261
27.893624,21,1592.014661
24.236756,53,1592.392136
27.121738,20,1612.452485
-39.768656,127,1613.131806
-30.228789,250,1614.851564
9.284251,39,1615.105195
25.832637,50,1615.422621
23.945771,30,1615.605645
20.291913,65,1615.994323
20.12468,92,1616.581631
27.016604,14,1616.673203
9.868311,70,1617.028446
28.886421,25,1617.148085
27.91812,25,1617.302504
17.68852,28,1617.453141
23.40908,23,1617.579479
12.840792,79,1618.018254
29.281284,22,1618.132944
27.525892,16,1618.248645
30.053726,14,1618.354505
21.335152,44,1618.692878
27.093887,24,1618.863055
26.515895,32,1619.037366
-18.148246,250,1620.558622
-25.29494,250,1622.309474
24.821828,22,1622.419348
21.989668,39,1622.627524
-28.690013,75,1623.095975
20.102191,46,1623.387122
14.833398,38,1623.655534
27.233286,25,1623.844528
27.68093,36,1624.021702
30.117856,16,1624.111069
27.013902,37,1624.490968
5.125262,55,1627.258529
23.16623,33,1627.45-26.3623.895999,80,1645.0155.020944,135,1645.751923
24.199195,51,1646.08159
26.59-38.318683,114,1646.6-28.651-104.45865,250,1648.027856
16.315673,129,1648.855158
20.600038,101,1649.432932
20.416734,52,1649.725582
-28.665897,250,1651.066978
26.555282,41,1651.34444
20.311613,26,1651.522192
28.567814,15,1651.648486
15.685399,41,1651.883261
20.488386,83,1652.331914
-37.699068,250,1654.016673
29.636723,10,1654.088257
21.142692,55,1654.390365
-10.848381,53,1654.706195
26.816602,22,1654.831416
27.260688,16,1654.943587
6.442811,116,1655.582314
22.070801,42,1655.817218
-21.534566,84,1656.349933
25.777638,22,1656.520254
-13.981406,45,1656.771207
25.20378,25,1656.93908
25.634417,33,1657.140318
-47.404352,250,1675.731419
2.361097,50,1676.093402
18.478249,98,1676.682834
22.269037,41,1676.956494
