#{"t_start": 1749338340.7525969, "env_id": "None"}
r,l,t
2440.15071,250,19968.147374
2714.73733,250,19989.86789
2851.472165,250,20012.020649
3324.802173,250,20029.529779
503.599879,32,20031.678467
2647.083684,250,20048.927573
2554.063481,250,20068.142458
227.223239,9,20068.903236
3219.959532,250,20088.679104
2150.020295,250,20108.139637
2844.13868,250,20126.45324
2136.540053,250,20144.041564
3111.224219,250,20162.440942
2946.388133,250,20181.688767
2583.688567,250,20206.717522
2146.499688,250,20227.653524
2674.787169,250,20245.578282
1184.899051,250,20262.545163
440.060846,25,20264.30024
2805.548716,250,20281.473114
2519.812634,250,20298.889265
2437.490677,250,20318.565925
3441.440903,250,20337.322965
3036.41345,250,20355.522341
1806.835311,250,20375.098284
2766.597638,250,20393.273275
2098.922999,250,20410.52599
2689.833887,250,20427.906727
3467.523003,250,20444.749219
302.700637,14,20445.802374
2808.487234,250,20464.005442
2511.677066,250,20489.225778
2410.357424,250,20510.68422
3051.635437,250,20528.548459
114.719124,1,20528.615805
3421.915364,250,20545.893539
2672.493289,250,20563.068974
2635.103136,250,20581.036732
2677.600835,250,20599.863523
3382.251711,250,20617.2179
2864.076344,250,20635.330557
373.946991,20,20636.632648
2227.864335,250,20655.26349
3364.795835,250,20673.196872
3062.948856,250,20690.660095
3414.405641,250,20707.768167
2088.834232,250,20725.670981
1772.85116,123,20734.224001
2661.638111,250,20759.465861
3449.718984,250,20778.567766
2854.965175,250,20796.81707
2601.32133,250,20814.539048
2103.684392,250,20833.453061
2789.745245,250,20853.422727
2162.313044,250,20871.535156
3424.190705,250,20892.235226
2684.961106,250,20911.486804
3323.546528,250,20929.558056
2537.901908,250,20949.889251
172.103502,5,20950.290012
3192.665318,250,20968.509145
2862.663592,250,20986.080427
2975.263046,250,21007.707559
3031.763639,250,21028.633846
3520.613534,250,21046.484474
2471.952781,250,21065.761957
3514.488525,250,21084.883354
659.442614,44,21087.925807
3330.936457,250,21108.849668
2711.642434,250,21129.833029
2751.947456,250,21150.946183
1583.338473,250,21171.513613
2637.550362,250,21192.617296
262.782164,12,21193.678213
2425.343478,250,21224.653998
1635.222133,250,21252.02414
2935.937156,250,21302.411619
2260.308326,250,21333.073685
2915.231265,250,21366.500487
2499.992397,250,21392.928775
3392.559793,250,21429.690608
2846.716607,250,21455.946915
3408.010571,250,21481.127539
1853.188999,250,21499.974581
2930.129653,250,21517.657556
466.025432,31,21520.001305
2874.175493,250,21538.879459
2810.470609,250,21557.155203
2969.030103,250,21580.335439
130.964974,2,21580.544394
3489.043718,250,21608.464789
3065.192883,250,21634.761408
3604.811235,250,21661.813219
173.783379,5,21662.343531
2474.18519,250,21687.347746
3638.897367,250,21711.660654
3207.358335,250,21735.966382
441.639299,26,21738.271625
2272.835635,250,21783.91494
3197.641424,250,21805.983838
445.690537,27,21808.028363
2803.394505,250,21827.524917
267.874509,13,21828.490872
3575.268111,250,21848.031468
431.997154,23,21849.699713
3165.196985,250,21872.046121
2906.362957,250,21894.400687
2935.55501,250,21914.631817
2466.075756,250,21935.081647
1805.511239,250,21961.825429
2988.287702,250,21981.795518
1809.647376,250,22002.957521
3118.525404,250,22024.598712
3529.259029,250,22044.999523
2614.855568,250,22063.613976
3246.860404,250,22082.239106
2666.041938,250,22100.514554
2881.629801,250,22119.793621
2882.808934,250,22141.479119
404.080008,22,22143.444193
1967.767159,250,22164.095016
2955.072954,250,22183.707494
696.308942,47,22187.425881
3025.537642,250,22211.007079
2582.275701,250,22232.959542
2769.992945,250,22254.363774
2363.534251,250,22275.747612
3576.642749,250,22297.810079
3495.866522,250,22316.987042
2896.810519,250,22335.638041
3345.147835,250,22355.992274
2617.037156,250,22376.203716
253.071356,11,22377.045007
233.411072,10,22377.911967
3506.976635,250,22399.596174
185.322499,6,22400.006477
2839.042416,250,22420.739267
2073.260777,250,22449.136209
3487.243707,250,22471.095654
3188.209054,250,22507.198156
2748.713105,250,22539.49605
3127.75337,250,22570.575241
2820.063372,250,22603.884694
3376.527462,250,22637.567254
2830.581973,250,22664.449653
555.819464,32,22667.812731
3221.74837,250,22695.098114
3305.50783,250,22721.698823
3112.583999,250,22748.530557
3353.601859,250,22775.834912
3392.887774,250,22803.625942
3168.921385,250,22830.768763
533.377054,38,22835.38193
2777.771528,250,22862.505811
1109.304614,72,22870.504118
2563.483052,250,22896.795614
3307.837375,250,22924.114009
1293.395209,250,22950.697469
2422.872375,250,22976.979467
2414.439456,250,23003.074166
2837.685553,250,23029.403261
3111.735709,250,23056.50581
631.054602,42,23060.931959
3395.003052,250,23088.323091
3209.826008,250,23115.967927
3149.471169,250,23142.841649
3041.469209,250,23167.552667
3182.252377,250,23185.713717
3219.168873,250,23203.607137
2573.556501,250,23221.69193
3109.07533,250,23239.604349
968.54064,76,23244.974884
2664.288354,250,23263.011655
2831.338112,250,23281.677078
3492.926979,250,23303.777357
2627.026769,250,23342.273557
2624.261109,250,23375.650499
3033.093057,250,23403.585813
1116.666162,76,23410.302552
2724.170207,250,23442.288714
2462.581797,250,23468.341025
2734.793693,250,23487.101664
1640.236891,250,23505.612535
2649.489667,250,23525.564409
3095.914257,250,23553.735315
114.870049,1,23554.277633
2778.745625,250,23592.399105
3167.134464,250,23618.708398
131.483377,2,23618.882216
2919.86741,250,23648.760247
3111.002471,250,23693.04789
2614.337147,250,23712.985094
3138.347612,250,23735.49281
2672.564996,250,23756.984555
3454.758947,250,23778.217544
2754.288338,250,23798.189672
1856.735216,250,23818.016209
3126.781375,250,23836.854769
2340.556973,250,23862.885691
246.147771,10,23863.969259
2836.850448,250,23890.130451
2674.236542,250,23911.710326
3360.476957,250,23931.712642
524.191482,39,23935.117717
2606.982503,250,23957.884706
2055.576524,250,23982.779002
2304.942503,250,24011.238045
2213.839797,250,24038.236123
3021.391133,250,24065.31934
2531.123126,250,24091.746966
2781.325932,250,24118.245604
3195.84643,250,24144.050804
2887.777387,250,24167.94763
3074.219816,250,24193.209389
369.067758,23,24195.361193
2967.760598,250,24217.50391
3189.254364,250,24240.392406
3279.209426,250,24263.752132
3201.71491,250,24286.391773
2855.497137,250,24309.5327
3034.275657,250,24332.477936
3360.665406,250,24358.05548
2859.319945,250,24381.302183
3195.936138,250,24404.516628
2625.961606,250,24427.344437
3267.096745,250,24450.6836
2474.220379,250,24473.574886
3047.361234,250,24497.806795
3293.115393,250,24521.032733
695.125578,45,24525.048599
2368.064058,250,24548.119292
2487.545776,250,24570.942571
2996.778588,250,24597.951823
314.418783,15,24599.286549
3543.32823,250,24623.402214
2762.963097,250,24647.241374
2669.222656,250,24665.722801
2805.243985,250,24689.036288
2413.246065,250,24712.28963
3546.889606,250,24735.260885
3298.794952,250,24757.369893
3188.27008,250,24784.756133
2412.087779,250,24809.208124
2950.816085,250,24832.849218
3131.334654,250,24858.153563
2968.023837,250,24881.714839
2413.043604,250,24906.572329
2376.24038,250,24930.278866
3135.926455,250,24953.854432
3461.006809,250,24977.01335
3064.914613,250,25001.385729
1834.088973,250,25026.722298
2905.128103,250,25051.53936
3040.171444,250,25074.309359
2586.632269,250,25096.977993
1453.672081,250,25119.605902
3386.90874,250,25144.162379
3450.116348,250,25168.973801
2419.280895,250,25195.736918
2849.871454,250,25219.896735
2405.721038,250,25243.218539
3382.56276,250,25267.253361
2652.042369,250,25290.349075
2932.215321,250,25313.928309
2918.52724,250,25334.884965
3156.309561,250,25356.774517
2988.696439,250,25381.040397
3140.06354,250,25403.314995
3043.662662,250,25425.3553
2837.893065,250,25449.819407
2897.639848,250,25473.411586
2806.295511,250,25497.662503
2855.786622,250,25520.917918
338.094673,17,25522.6481
2986.259827,250,25546.685025
3324.79495,250,25571.949142
3109.621331,250,25594.47426
2409.065473,250,25619.490603
619.109011,38,25622.773441
3057.273945,250,25647.093787
3257.28424,250,25671.961496
3553.44591,250,25696.12939
3141.344419,250,25718.863451
3434.922618,250,25741.998011
220.328294,9,25742.908176
1748.456578,250,25767.971553
2225.16022,250,25791.819392
3540.813269,250,25815.835365
2925.218386,250,25838.49142
3216.810669,250,25861.827451
2968.166301,250,25885.871665
3080.12745,250,25911.425564
2118.319828,250,25934.752626
3019.015589,250,25958.119382
173.121132,5,25958.581491
