episode,total_reward,episode_length,is_success,curriculum_radius,consecutive_successes
593,3.680332,112,1,0.25083423,1
594,-89.232758,250,0,0.25083423,0
595,-68.604825,250,0,0.25083423,0
596,-60.703721,250,0,0.25083423,0
597,-116.388108,250,0,0.25083423,0
598,-228.893344,250,0,0.25083423,0
599,24.343951,21,1,0.25083423,1
600,6.985923,77,1,0.25083423,2
601,-48.277249,250,0,0.25083423,0
602,5.208775,157,1,0.25083423,1
603,-114.670669,250,0,0.25083423,0
604,-26.217655,148,1,0.25083423,1
605,14.310085,49,1,0.25083423,2
606,25.600933,29,1,0.25083423,3
607,-225.565178,250,0,0.25083423,0
608,-38.111299,250,0,0.25083423,0
609,9.685152,66,1,0.25083423,1
610,-160.411358,250,0,0.25083423,0
611,-26.681004,131,1,0.25083423,1
612,-82.896106,202,1,0.25083423,2
613,-47.230641,250,0,0.25083423,0
614,12.486744,83,1,0.25083423,1
615,7.440588,152,1,0.25083423,2
616,-53.095955,250,0,0.25083423,0
617,-47.86143,250,0,0.25083423,0
618,-192.470886,250,0,0.25083423,0
619,13.138966,67,1,0.25083423,1
620,-14.021291,240,1,0.25083423,2
621,22.603891,16,1,0.25083423,3
622,9.270941,65,1,0.25083423,4
623,-17.938558,142,1,0.30100107,0
624,-64.23071,250,0,0.30100107,0
625,-86.913187,250,0,0.30100107,0
626,-123.539485,250,0,0.30100107,0
627,7.739517,151,1,0.30100107,1
628,-48.034008,186,1,0.30100107,2
629,-15.752559,196,1,0.30100107,3
630,9.611159,133,1,0.30100107,4
631,-124.598793,250,0,0.30100107,0
632,4.927196,116,1,0.30100107,1
633,14.377875,49,1,0.30100107,2
634,-9.652703,231,1,0.30100107,3
635,7.202227,112,1,0.30100107,4
636,9.317726,95,1,0.35116792,0
637,6.94883,92,1,0.35116792,1
638,19.647652,21,1,0.35116792,2
639,-44.242432,250,0,0.35116792,0
640,13.391296,74,1,0.35116792,1
641,-16.632534,216,1,0.35116792,2
642,1.678261,133,1,0.35116792,3
643,25.510375,27,1,0.35116792,4
644,27.80787,18,1,0.40133476,0
645,-4.096466,162,1,0.40133476,1
646,28.411039,15,1,0.40133476,2
647,11.364808,88,1,0.40133476,3
648,-177.69786,250,0,0.40133476,0
649,-55.882124,250,0,0.40133476,0
650,-226.609699,250,0,0.40133476,0
651,-13.981843,215,1,0.40133476,1
652,0.588582,76,1,0.40133476,2
653,18.526127,52,1,0.40133476,3
654,20.213065,53,1,0.40133476,4
655,4.689984,131,1,0.4515016,0
656,13.963036,81,1,0.4515016,1
657,-64.715703,250,0,0.4515016,0
658,-371.519628,250,0,0.4515016,0
659,26.212887,10,1,0.4515016,1
660,-212.815393,250,0,0.4515016,0
661,14.683521,69,1,0.4515016,1
662,-144.233524,250,0,0.4515016,0
663,12.226347,95,1,0.4515016,1
664,-53.790986,250,0,0.4515016,0
665,9.515366,88,1,0.4515016,1
666,13.635639,110,1,0.4515016,2
667,-99.050524,250,0,0.4515016,0
668,-28.384727,218,1,0.4515016,1
669,-98.148964,250,0,0.4515016,0
670,-90.029858,250,0,0.4515016,0
671,-47.268822,250,0,0.4515016,0
672,-173.860064,250,0,0.4515016,0
673,17.308895,54,1,0.4515016,1
674,-69.301504,250,0,0.4515016,0
675,15.214196,79,1,0.4515016,1
676,23.39888,49,1,0.4515016,2
677,13.854866,60,1,0.4515016,3
678,16.762008,65,1,0.4515016,4
679,12.918501,103,1,0.50166845,0
680,-86.754814,250,0,0.50166845,0
681,-11.46102,86,1,0.50166845,1
682,-118.418527,250,0,0.50166845,0
683,-122.824283,250,0,0.50166845,0
684,-7.48203,153,1,0.50166845,1
685,21.281991,62,1,0.50166845,2
686,-333.74037,250,0,0.50166845,0
687,-54.690024,106,1,0.50166845,1
688,-121.538538,250,0,0.50166845,0
689,-48.18719,146,1,0.50166845,1
690,-150.001442,250,0,0.50166845,0
691,-110.719825,250,0,0.50166845,0
692,6.452214,131,1,0.50166845,1
693,-140.178822,250,0,0.50166845,0
694,-8.7455,100,1,0.50166845,1
695,-43.171631,145,1,0.50166845,2
696,-48.693408,250,0,0.50166845,0
697,-54.956851,250,0,0.50166845,0
698,25.260346,41,1,0.50166845,1
699,14.72024,56,1,0.50166845,2
700,12.58878,105,1,0.50166845,3
701,-30.545558,242,1,0.50166845,4
702,15.222266,98,1,0.50166845,0
703,-14.343818,129,1,0.50166845,1
704,-18.321369,223,1,0.50166845,2
