episode,total_reward,episode_length,is_success,curriculum_radius,consecutive_successes,final_joint_angles,target_pos
441,1778.474012,250,0,0.148790967464447,0,"[ 0.47336298, 0.7961144 , 1.4631275 ,-1.2114002 ,-0.4578688 ]","[0.03283897,0.42786172,0.6386013 ]"
442,2462.086621,250,0,0.148790967464447,0,"[-0.55650926, 1.393392  , 1.3817083 ,-1.0488229 ,-1.7739    ]","[0.12510869,0.41259947,1.066961  ]"
443,2519.624912,250,0,0.148790967464447,0,"[ 0.24172181, 0.8150228 ,-1.1493412 ,-0.34011248,-1.7239001 ]","[0.19933406,0.40453693,0.8248346 ]"
444,1829.854848,156,1,0.148790967464447,1,"[-2.0857    , 1.0787938 , 0.39416242,-0.31341684,-1.7239001 ]","[-0.18171273, 0.46728396, 1.130984  ]"
445,1515.118171,250,0,0.148790967464447,0,"[-1.1837299 , 0.473626  ,-1.4002892 ,-0.59898466,-1.7872074 ]","[-0.08014984, 0.20527333, 1.2664057 ]"
446,2592.696351,250,0,0.148790967464447,0,"[-0.6606671 , 1.1088465 ,-1.4857006 ,-0.10870001,-1.4920858 ]","[-0.02395253, 0.42612094, 1.1108736 ]"
447,2253.298006,250,0,0.148790967464447,0,"[-0.32342476, 0.6842488 , 0.9226774 ,-1.1437055 ,-1.11541   ]","[0.14758247,0.3183846 ,0.7803438 ]"
448,1897.032543,201,1,0.148790967464447,1,"[-1.0665805 , 0.65796775,-0.32738853,-0.5008542 ,-0.84158874]","[0.09148721,0.32477447,1.2213234 ]"
449,1063.033574,250,0,0.148790967464447,0,"[ 0.59103847, 0.42917505,-1.4585283 ,-0.29312778,-1.3915598 ]","[-0.22299166, 0.04617567, 0.68285286]"
450,250.063026,12,1,0.148790967464447,1,"[-1.7198453 , 0.30870003, 1.6628613 ,-0.28926742,-0.38589615]","[-0.0696903 , 0.30847397, 1.2897044 ]"
451,1586.10604,250,0,0.148790967464447,0,"[ 1.083394  , 0.897036  ,-0.5310149 ,-0.38541272,-1.2705069 ]","[-0.05016585, 0.1654299 , 0.57284546]"
452,2193.683296,250,0,0.148790967464447,0,"[ 0.14601381, 0.6553669 ,-0.12988827,-0.39897573,-1.6058229 ]","[0.2828575 ,0.33525857,0.8386774 ]"
453,2238.551814,250,0,0.148790967464447,0,"[-0.19153634, 0.22268735,-0.05786609,-0.42737985,-1.2971517 ]","[0.1619423 ,0.22946039,0.6397569 ]"
454,1839.487946,151,1,0.148790967464447,1,"[ 1.2279025 , 0.64407194, 0.6517429 ,-0.9650262 , 0.83993506]","[-0.01686278, 0.26359895, 0.55589217]"
455,980.492562,250,0,0.148790967464447,0,"[ 0.04774208, 1.0707598 , 0.57737476,-0.88717896,-1.0712062 ]","[-0.04187113, 0.566049  , 0.96302545]"
456,2658.272254,250,0,0.148790967464447,0,"[ 0.9444227 , 1.0379084 ,-0.8832316 ,-0.13662665,-1.619507  ]","[-0.03108813, 0.51014745, 0.76253825]"
457,2409.256843,250,0,0.148790967464447,0,"[ 1.6640877, 0.9180392,-0.9239812,-0.0587   ,-1.8239   ]","[-0.06786292, 0.25638008, 0.5923255 ]"
458,1649.814606,250,0,0.148790967464447,0,"[-1.636214  , 1.0545888 , 0.43971926,-0.34361982,-0.29107285]","[-0.16689156, 0.51477087, 0.9452966 ]"
459,1097.027669,250,0,0.148790967464447,0,"[ 0.33242273, 0.9274228 ,-1.9474268 ,-0.30870003,-1.6239002 ]","[-0.06399997, 0.380173  , 0.581107  ]"
460,2096.413594,250,0,0.148790967464447,0,"[ 0.6133296 , 0.505463  , 0.8759158 ,-0.39352992,-0.57513994]","[0.08701184,0.274865  ,0.5700691 ]"
461,1825.801719,250,0,0.148790967464447,0,"[-0.81840646, 0.53545654, 0.51182765,-0.5587001 ,-0.31225953]","[0.19601043,0.18328398,0.7474743 ]"
462,1960.36563,250,0,0.148790967464447,0,"[-0.13948564, 0.9291504 , 0.9751362 ,-0.05870001,-0.4837981 ]","[0.0868123 ,0.49689123,0.9201067 ]"
463,1317.565103,250,0,0.148790967464447,0,"[-0.09913215, 0.44639373,-0.32993776,-0.00870001,-1.4739003 ]","[-0.01470315, 0.12244723, 1.2468765 ]"
464,2432.09791,250,0,0.148790967464447,0,"[-0.8742206 , 0.9041395 ,-0.13783152,-0.07778081,-1.8239    ]","[-0.0973492 , 0.47705612, 1.0855179 ]"
465,2276.027885,250,0,0.148790967464447,0,"[-1.1975749 , 0.43530047,-2.0357    ,-0.20870002,-1.7739    ]","[-0.2683716 , 0.16326353, 1.2594279 ]"
466,1096.820627,250,0,0.148790967464447,0,"[-0.80029297, 1.562     , 1.4178147 ,-0.66852164,-1.0759412 ]","[-0.12052716, 0.30829537, 1.2749296 ]"
467,1714.685721,201,1,0.148790967464447,1,"[-0.27612448, 0.10870001,-1.064648  ,-0.0087    ,-1.6318209 ]","[0.30079442,0.23355143,1.0267738 ]"
468,416.411266,31,1,0.148790967464447,1,"[-1.929654  , 0.51847017,-1.3965353 ,-0.38936168,-0.37708983]","[-0.25707668, 0.3316879 , 1.2045712 ]"
469,1878.273327,250,0,0.148790967464447,0,"[-1.1554781, 1.4430057,-0.4532892,-0.8895576,-1.5739002]","[-0.06469727, 0.5487927 , 0.888174  ]"
470,1293.982931,250,0,0.148790967464447,0,"[ 0.1691902 , 0.79875416, 0.5602799 ,-0.3639816 ,-0.45033202]","[0.0550738,0.3260815,0.5926477]"
471,1168.163208,250,0,0.148790967464447,0,"[-0.73020387, 1.2628808 , 0.14822255,-0.9777704 ,-1.8239    ]","[-0.20477183, 0.42246604, 1.1925768 ]"
472,1193.581055,95,1,0.148790967464447,1,"[-0.6706663 , 1.2051555 ,-0.74174654,-0.23050945,-1.2463949 ]","[0.03715792,0.5067936 ,1.0264978 ]"
473,1079.539887,250,0,0.148790967464447,0,"[-1.9857001 , 0.79675466, 1.7857931 ,-0.8066168 ,-1.3538494 ]","[-0.05699882, 0.15782756, 1.2330265 ]"
474,516.655452,32,1,0.148790967464447,1,"[ 1.38103   , 1.2516972 ,-0.01431472,-0.4550243 ,-0.7343859 ]","[-0.00537673, 0.49328408, 0.72704107]"
475,186.453154,6,1,0.148790967464447,1,"[-0.9750324 , 0.4953165 ,-0.67103255,-0.44144285, 1.5286447 ]","[0.09361975,0.3317936 ,1.2213949 ]"
476,200.082435,7,1,0.148790967464447,1,"[-1.4422531 , 0.27061734,-1.6003956 ,-0.19597185, 0.41379055]","[-0.02335071, 0.26140025, 1.2800667 ]"
477,1610.516014,250,0,0.148790967464447,0,"[-1.14348   , 1.3310153 ,-1.0434114 ,-0.37130147,-1.6239002 ]","[-0.03833539, 0.54729265, 0.907183  ]"
478,1447.420733,250,0,0.148790967464447,0,"[ 0.21050386, 0.9016521 ,-2.0857    ,-0.35870004,-1.7239001 ]","[-0.10812944, 0.39917794, 1.1406734 ]"
479,142.611115,3,1,0.148790967464447,1,"[-1.6367351 , 0.697807  , 0.41431853,-0.0087    ,-1.7235625 ]","[-0.10666694, 0.38688496, 1.2110347 ]"
480,2137.268991,250,0,0.148790967464447,0,"[ 0.9372928 , 0.82160497,-0.6716922 ,-0.20870002,-0.89258516]","[0.13755289,0.41957968,0.7746877 ]"
481,1423.206135,120,1,0.148790967464447,1,"[ 0.557673  , 0.63879967,-0.8113359 ,-0.45870006,-0.82203263]","[0.27202857,0.32890677,0.78513086]"
482,610.564208,42,1,0.148790967464447,1,"[-0.2540086 , 0.89760196, 0.9607335 ,-0.59812564, 1.0101198 ]","[0.21318838,0.4202606 ,0.90934485]"
483,351.249409,19,1,0.148790967464447,1,"[-1.1731799 , 1.2845397 , 0.6796139 ,-0.24432755,-1.2148045 ]","[0.0300829 ,0.50409454,1.0373372 ]"
484,1325.411574,250,0,0.148790967464447,0,"[-0.05376795, 0.4789154 ,-1.1647353 ,-0.29332   ,-1.8239    ]","[-0.03200662, 0.17607665, 1.2869847 ]"
485,2930.005307,250,0,0.148790967464447,0,"[-1.3001747 , 0.3867276 ,-0.75277096,-0.08356088,-1.7239001 ]","[-0.0912663 , 0.44492406, 1.2104406 ]"
486,2480.11895,250,0,0.148790967464447,0,"[ 0.23289014, 0.2599241 ,-1.4400918 ,-0.0587    ,-1.4381739 ]","[0.1191473 ,0.43841803,0.866403  ]"
487,1911.690934,250,0,0.148790967464447,0,"[ 0.6152639 , 0.34746385,-1.4651628 ,-0.10870001,-1.3226182 ]","[0.0275895 ,0.2929948 ,0.54879063]"
488,1400.148552,250,0,0.148790967464447,0,"[-1.7341022 , 1.562     , 0.10842724,-0.83109623,-1.666415  ]","[-0.01871238, 0.08489513, 1.2816712 ]"
489,1561.216418,250,0,0.148790967464447,0,"[-0.21944179, 0.9957084 ,-0.2711103 ,-0.3968066 ,-1.4052751 ]","[-0.02434971, 0.5323752 , 0.9863479 ]"
490,1701.207049,250,0,0.148790967464447,0,"[ 0.17986903, 0.66520476,-0.55828434,-1.1869519 ,-1.4850956 ]","[0.13635121,0.08319911,0.6331528 ]"
491,1313.038404,250,0,0.148790967464447,0,"[-0.3412496 , 1.1818801 ,-0.28662926,-0.54952013,-1.5883698 ]","[-0.03131218, 0.27556902, 1.299484  ]"
492,1691.919971,250,0,0.148790967464447,0,"[-0.6019922 , 1.2178597 ,-0.03997887,-0.55480605,-1.8239    ]","[-0.04546375, 0.34282842, 1.2086424 ]"
493,1118.846416,250,0,0.148790967464447,0,"[-1.3156587 , 0.544531  ,-1.1497736 ,-0.26869744,-1.4739003 ]","[0.2599038,0.268741 ,1.0044498]"
494,2953.786221,250,0,0.148790967464447,0,"[-0.08475453, 1.306235  , 0.05409611,-0.37370515,-1.0977695 ]","[0.10947961,0.44098145,0.7866304 ]"
495,1895.863805,250,0,0.148790967464447,0,"[-1.0371356 , 0.394696  ,-1.0071129 ,-0.10870002,-1.2663715 ]","[-0.07642847, 0.39996842, 1.0758817 ]"
496,1351.466616,250,0,0.148790967464447,0,"[ 0.39941466, 1.4120002 ,-1.0830559 ,-0.0087    ,-0.63955   ]","[0.18574455,0.15878287,0.5739679 ]"
497,1306.719489,250,0,0.148790967464447,0,"[-0.7687004, 1.4115198, 1.3764904,-1.0114003,-0.9764262]","[-0.06007669, 0.569277  , 0.93516284]"
498,375.765567,21,1,0.148790967464447,1,"[ 0.41819292, 1.4579461 ,-1.033611  ,-0.60795736, 1.0252084 ]","[0.01637596,0.5301779 ,0.94785833]"
499,1517.267601,250,0,0.148790967464447,0,"[ 0.59275365, 1.1202418 ,-0.14642827,-0.41155094,-1.2268124 ]","[0.06574713,0.4997951 ,1.0122331 ]"
500,1425.814855,250,0,0.148790967464447,0,"[-0.87359756, 0.95895463,-1.395606  ,-0.11272354,-1.5869511 ]","[-0.19104256, 0.19452465, 1.25565   ]"
501,1745.651332,250,0,0.148790967464447,0,"[-0.30160627, 0.6587178 , 0.54911304,-0.68484473,-0.7938426 ]","[0.07878494,0.48663226,0.9663717 ]"
502,1587.553759,250,0,0.148790967464447,0,"[-0.71467865, 0.8505632 , 0.22721379,-0.05870001,-1.1344975 ]","[-0.0333826 , 0.16433276, 1.3029745 ]"
503,1149.062159,110,1,0.148790967464447,1,"[-1.7357004 , 0.95185775,-0.771408  ,-0.0087    ,-0.5642076 ]","[-0.09649282, 0.49607116, 1.1096197 ]"
504,1484.81056,250,0,0.148790967464447,0,"[ 0.6298468 , 0.78028524,-0.8893733 ,-0.5032946 ,-1.5157591 ]","[-0.0028421 , 0.30310792, 0.575623  ]"
505,2256.890064,250,0,0.148790967464447,0,"[-1.818341  , 0.33245108,-0.6104013 ,-0.4266497 ,-1.5764437 ]","[-0.12118097, 0.24059166, 1.2802584 ]"
506,959.768084,250,0,0.148790967464447,0,"[-0.77140373, 0.28317744, 0.4220609 ,-0.28184187,-0.12865375]","[-0.229139 , 0.4540971, 0.8770243]"
507,2900.127529,250,0,0.148790967464447,0,"[-2.0069473 , 0.90859675,-1.423979  ,-0.12243865,-1.6876909 ]","[0.0177677 ,0.48726895,1.1188607 ]"
508,2000.00007,250,0,0.148790967464447,0,"[-0.04513815, 0.92766917,-1.2190692 ,-0.00870001,-1.3270198 ]","[0.26948577,0.27559432,0.7313343 ]"
509,1052.248916,250,0,0.148790967464447,0,"[-0.30091095, 1.3120003 , 0.5512618 ,-0.3523695 ,-1.8239    ]","[-0.00612931, 0.45398578, 0.6861937 ]"
510,741.437623,46,1,0.148790967464447,1,"[ 0.59182316, 1.1341192 , 0.67728126,-0.1587    ,-0.23604597]","[0.07418294,0.5290082 ,0.7995751 ]"
511,881.803856,250,0,0.148790967464447,0,"[-0.7424618, 0.747301 ,-1.5792041,-0.2565809,-1.7239001]","[0.22972587,0.14891239,1.1905994 ]"
512,2583.876404,250,0,0.148790967464447,0,"[-0.56874937, 1.211673  ,-0.5594466 ,-0.18208653,-1.8239    ]","[-0.05699331, 0.55696845, 0.868969  ]"
513,2621.126474,250,0,0.148790967464447,0,"[-1.0829101 , 1.4120002 , 0.34386027,-0.06602758,-0.6288338 ]","[0.04451581,0.5058725 ,0.9899921 ]"
514,1536.132408,250,0,0.148790967464447,0,"[-1.3754385 , 1.3835391 , 0.04084391,-0.5654287 ,-1.8239    ]","[0.16103247,0.3816495 ,0.8720699 ]"
515,1532.625895,250,0,0.148790967464447,0,"[ 0.9140029, 1.4663186, 1.2076635,-1.3309639,-0.8095573]","[-0.23721023, 0.23754716, 0.5835243 ]"
516,1832.772832,250,0,0.148790967464447,0,"[ 0.50202984, 1.2120004 , 1.6022302 ,-0.68403155,-1.7739    ]","[-0.06509188, 0.55719554, 0.9312054 ]"
517,2085.594711,250,0,0.148790967464447,0,"[-2.0280604 , 0.618312  ,-0.9535093 ,-0.08293344,-1.5739002 ]","[-0.24236357, 0.35688818, 1.2218715 ]"
518,1299.212682,250,0,0.148790967464447,0,"[-0.61207485, 1.5120001 , 0.41937983,-0.53832746,-1.1647578 ]","[-0.0914438, 0.4830032, 1.1177675]"
519,2536.515091,250,0,0.148790967464447,0,"[-0.67218536, 1.4802529 ,-0.44278237,-0.5775305 ,-1.8239    ]","[0.03003776,0.47167563,1.0594002 ]"
520,928.316193,99,1,0.148790967464447,1,"[-1.4162041, 0.5732903, 0.8877464,-0.2087   ,-1.5739002]","[0.01265623,0.3375078 ,1.2492596 ]"
521,2048.397463,250,0,0.148790967464447,0,"[-1.3373425 , 1.2120004 , 0.21355937,-0.6816796 ,-1.7739    ]","[0.018099  ,0.51076525,0.9692691 ]"
522,1922.482941,250,0,0.148790967464447,0,"[ 0.10009535, 1.0342817 , 0.08350773,-0.04765582,-1.6239002 ]","[-0.01374912, 0.4961812 , 0.76460934]"
523,1287.443462,250,0,0.148790967464447,0,"[-1.26018   , 1.284208  ,-0.14730571,-0.35490036,-1.5721197 ]","[0.26082835,0.18883058,0.99923694]"
524,962.619721,250,0,0.148790967464447,0,"[-0.05344364, 0.6048476 ,-1.0811899 ,-0.42794362,-1.8239    ]","[-0.05378115, 0.21127066, 0.56356364]"
525,1413.740152,250,0,0.148790967464447,0,"[-1.2781284 , 1.2941931 , 0.35308734,-0.58627087,-1.4294313 ]","[0.15920714,0.22351058,1.1687926 ]"
526,1381.585922,250,0,0.148790967464447,0,"[-1.4809936 , 1.280732  , 0.14658497,-0.55793947,-1.8239    ]","[-0.20134781, 0.26650214, 1.2199016 ]"
527,1237.839024,250,0,0.148790967464447,0,"[-1.334892  , 1.3620002 ,-0.6412557 ,-0.42629126,-1.374412  ]","[0.09855716,0.31979135,1.2136981 ]"
528,1787.324234,250,0,0.148790967464447,0,"[ 0.15970768, 0.7362945 , 0.37808332,-0.8191207 ,-0.80391717]","[0.28718558,0.04640513,0.78752244]"
529,2650.764821,250,0,0.148790967464447,0,"[ 0.004614  , 1.1412866 ,-0.3686337 ,-0.10870001,-1.8239    ]","[0.06164017,0.49929044,0.9494606 ]"
530,2569.636096,250,0,0.148790967464447,0,"[-0.27974388, 0.35128957, 0.1764101 ,-0.45870006,-1.0898273 ]","[0.29821196,0.24027616,0.89611244]"
531,1621.912077,250,0,0.148790967464447,0,"[-0.95795995, 0.7694049 , 1.159956  ,-0.8833138 , 0.24232902]","[0.22511962,0.14159168,1.2111063 ]"
532,2354.501193,250,0,0.148790967464447,0,"[-0.2394849 , 1.2120004 ,-0.225976  ,-0.5087001 ,-0.38756976]","[0.09411863,0.38863158,1.0207604 ]"
533,2488.792804,207,1,0.148790967464447,1,"[-0.8482317 , 1.3923919 ,-0.17554387,-0.10870002,-1.8073573 ]","[-0.04035337, 0.5445236 , 0.98890114]"
534,533.296047,32,1,0.148790967464447,1,"[ 0.37575203, 0.30870003, 0.00211201,-0.15870002,-1.2908276 ]","[0.29919097,0.2542764 ,0.775391  ]"
535,397.103236,24,1,0.148790967464447,1,"[ 1.1717131 , 0.7722785 ,-0.85980266,-0.5132255 ,-0.81075644]","[0.13804471,0.3712907 ,0.67688626]"
536,1797.537655,250,0,0.148790967464447,0,"[ 0.09051725, 1.0899723 , 0.21686275,-0.447672  ,-1.8239    ]","[0.22698432,0.35812533,0.6720985 ]"
537,1801.790383,250,0,0.148790967464447,0,"[-0.8697125 , 1.2120004 , 0.95050365,-0.38678876,-0.98018104]","[-0.16256219, 0.52467215, 0.94855446]"
538,2527.349767,234,1,0.148790967464447,1,"[-0.5885289, 0.4410318,-0.570489 ,-0.2587   ,-1.7561537]","[0.2041155 ,0.29068622,1.1426553 ]"
539,1751.78449,250,0,0.148790967464447,0,"[ 0.20655315, 0.7715839 , 0.82645124,-0.8392797 ,-1.6446128 ]","[0.19090125,0.13372897,0.68631893]"
540,2295.924943,250,0,0.148790967464447,0,"[-1.0794744 , 0.8731181 ,-0.72772765,-0.05870001,-1.8239    ]","[0.10898932,0.3243284 ,1.2026683 ]"
541,1356.443983,250,0,0.148790967464447,0,"[-0.31221893, 0.4700076 ,-0.30425245,-0.20346801,-1.1216438 ]","[0.23046634,0.10112995,0.7527037 ]"
542,2120.695189,250,0,0.148790967464447,0,"[ 0.19097337, 0.80432904, 1.3017765 ,-1.1543727 ,-0.50156885]","[0.11995456,0.2723595 ,0.5942409 ]"
543,494.486174,30,1,0.148790967464447,1,"[ 1.4765031 , 1.0540736 , 0.73728585,-0.35870004,-1.2578441 ]","[-0.09421193, 0.44704443, 0.6698289 ]"
544,1611.649456,250,0,0.148790967464447,0,"[-1.2983527 , 0.6406338 ,-0.8055216 ,-0.33431223,-1.4240613 ]","[-0.2255015 , 0.37363496, 1.0507698 ]"
545,603.507772,51,1,0.148790967464447,1,"[-1.1349517 , 1.2120004 ,-0.98803025,-0.25405627,-1.59849   ]","[-0.03952036, 0.52274513, 1.0536127 ]"
546,425.949842,31,1,0.148790967464447,1,"[ 1.533418  , 0.5561947 , 0.15101926,-0.6869151 ,-0.97620386]","[-0.05508081, 0.21261021, 0.55399823]"
547,1074.008727,250,0,0.148790967464447,0,"[-0.90087473, 0.8447983 , 0.7135575 ,-0.9315546 ,-1.4739003 ]","[0.11510117,0.4982011 ,0.89210314]"
548,2315.092944,250,0,0.148790967464447,0,"[ 0.6283548, 1.4459561, 1.0845898,-0.5504259,-1.4507105]","[0.01497433,0.3857488 ,0.6934735 ]"
549,2674.413549,250,0,0.148790967464447,0,"[ 0.42581722, 1.1427004 , 0.9267914 ,-0.25098732, 0.6788047 ]","[0.15598406,0.5018643 ,0.9119507 ]"
550,2328.104145,250,0,0.148790967464447,0,"[ 0.9157518 , 0.22759677, 0.27486053,-0.31108317,-1.5664208 ]","[0.06315597,0.24555106,0.53669333]"
551,1606.276529,250,0,0.148790967464447,0,"[-0.10637154, 0.6927631 , 1.7738184 ,-1.2397536 ,-1.5277861 ]","[0.26200038,0.21122368,1.0615284 ]"
552,2090.157815,250,0,0.148790967464447,0,"[ 0.0101409, 0.7247922, 1.063961 ,-0.5424396,-0.513167 ]","[0.15645514,0.25479937,0.6407892 ]"
553,1885.323344,250,0,0.148790967464447,0,"[-0.81527555, 1.2062653 , 1.0467633 ,-0.96140033,-1.6739001 ]","[0.30914912,0.20101279,1.0325465 ]"
554,2623.110333,250,0,0.148790967464447,0,"[-0.29514477, 0.7632069 ,-0.00708116,-0.7310591 ,-1.7100322 ]","[0.28513202,0.3349583 ,0.87972504]"
555,1838.602777,250,0,0.148790967464447,0,"[-0.3446223 , 0.4858722 , 0.95370954,-0.20608516,-0.8265564 ]","[0.3369425 ,0.18494877,1.0412786 ]"
556,2170.086607,250,0,0.148790967464447,0,"[ 1.0996494, 1.3120003, 1.1164215,-1.2014085,-0.5748599]","[-0.05627378, 0.53650093, 0.81246364]"
557,1032.369194,250,0,0.148790967464447,0,"[ 0.23420076, 0.62298113, 0.15356651,-0.37041664,-1.1828839 ]","[-0.14142053, 0.2387686 , 0.5381471 ]"
558,2062.144015,250,0,0.148790967464447,0,"[ 0.5007176 , 0.6062507 , 0.37830108,-0.10870001,-0.04795365]","[-0.07365388, 0.19638504, 0.5571932 ]"
559,1418.949014,250,0,0.148790967464447,0,"[ 1.6622508 , 1.1583467 , 0.13654338,-0.9347272 ,-1.3739004 ]","[-0.03098433, 0.5678676 , 0.8863626 ]"
560,539.28793,34,1,0.148790967464447,1,"[ 1.5162966 , 0.4275387 , 0.3872867 ,-0.10870001,-0.49688715]","[-0.04267732, 0.31080896, 0.5305256 ]"
561,1749.623435,250,0,0.148790967464447,0,"[-0.6825894 , 0.67752445,-0.28619567,-0.0087    ,-0.96223086]","[0.1697122 ,0.09949487,1.1081108 ]"
562,253.575471,11,1,0.148790967464447,1,"[ 1.8290844, 1.1290969,-0.9735802,-0.2797561,-1.540107 ]","[-0.02833416, 0.5133104 , 0.72739774]"
563,2022.462671,250,0,0.148790967464447,0,"[ 0.7367584 , 0.7810659 ,-0.11457185,-0.08899519,-1.1609521 ]","[0.08668319,0.44661263,0.68507206]"
564,1938.195033,250,0,0.148790967464447,0,"[-1.4716376, 0.9044981,-0.801565 ,-0.0587   ,-1.1005064]","[-0.04987913, 0.22690196, 1.2763734 ]"
565,2635.464121,250,0,0.148790967464447,0,"[-1.0014093 , 1.5120001 , 1.3214852 ,-0.98237187,-0.9459535 ]","[0.03684093,0.558896  ,0.9399742 ]"
566,2086.841334,250,0,0.148790967464447,0,"[ 0.755186  , 1.187251  , 0.63209313,-0.2087    ,-1.206275  ]","[0.23519367,0.446181  ,0.8675905 ]"
567,2493.843963,250,0,0.148790967464447,0,"[-0.08794743, 0.71442044, 0.8701871 ,-0.9526592 ,-0.8556778 ]","[0.02798276,0.3569277 ,0.6772747 ]"
568,926.8585,250,0,0.148790967464447,0,"[-0.7024721 , 0.9147967 , 0.12350433,-0.76791054,-0.77064186]","[0.01705872,0.27719855,1.278162  ]"
569,411.832841,22,1,0.148790967464447,1,"[ 0.45671296, 1.0363487 , 0.88337976,-0.6226912 ,-0.0936107 ]","[0.09725763,0.45427674,0.7160202 ]"
570,3066.742425,250,0,0.148790967464447,0,"[-0.43283808, 0.9377553 ,-0.5760903 ,-0.00870001,-0.50327235]","[0.07090078,0.5131646 ,1.0256168 ]"
571,2229.791262,250,0,0.148790967464447,0,"[-1.9170549 , 1.2120004 ,-0.3049168 ,-0.52546227,-0.8328776 ]","[-0.10890589, 0.55010754, 1.0065591 ]"
572,1487.959746,250,0,0.148790967464447,0,"[-2.0857    , 1.0464078 , 0.69532233,-1.1317554 , 0.281732  ]","[0.19202907,0.17288615,1.2181771 ]"
573,1710.611167,250,0,0.148790967464447,0,"[-0.9502993 , 1.4242121 ,-1.2532234 ,-0.43088633,-0.9121026 ]","[-0.2509662, 0.3970867, 0.8730344]"
574,2032.960102,250,0,0.148790967464447,0,"[-0.41125172, 1.1901152 , 0.8693696 ,-0.2587    ,-1.4163239 ]","[-0.10205254, 0.5302485 , 0.9583546 ]"
575,2249.788363,250,0,0.148790967464447,0,"[-1.0312545 , 0.8173236 ,-0.26976392,-0.38302362,-0.47400916]","[0.2805611 ,0.16824074,1.1202996 ]"
576,1720.157492,250,0,0.148790967464447,0,"[ 0.7467811, 1.1038734, 0.8714444,-1.0923522,-0.6795357]","[0.25727013,0.29953563,0.7169147 ]"
577,2275.823584,250,0,0.148790967464447,0,"[-0.02332046, 1.1320546 , 1.4925128 ,-0.9882216 , 0.01823668]","[0.02559132,0.4640828 ,0.6789984 ]"
578,2226.503562,250,0,0.148790967464447,0,"[ 0.59854823, 0.9949598 ,-0.41821003,-0.05870001,-1.1252842 ]","[0.24795893,0.3739895 ,0.9325403 ]"
579,1243.886729,250,0,0.148790967464447,0,"[-1.0595978 , 1.0412803 , 0.50885195,-0.18523853,-1.6181145 ]","[-0.06071886, 0.23116258, 1.2404591 ]"
580,2826.895617,250,0,0.148790967464447,0,"[-0.31499004, 0.90645564,-0.86040807,-0.16918847,-1.3540461 ]","[0.16113459,0.3402612 ,1.1127561 ]"
581,2128.648582,250,0,0.148790967464447,0,"[-0.7084848 , 1.5120001 , 0.33211458,-0.10870001,-0.12018575]","[-0.10710994, 0.54259676, 0.9644401 ]"
582,1865.221758,250,0,0.148790967464447,0,"[ 0.36733323, 0.19140415,-0.60384953,-0.23741801,-1.287251  ]","[0.24963926,0.05020185,0.83860713]"
583,1701.493915,141,1,0.148790967464447,1,"[-1.7815944 , 1.1863334 , 0.7556424 ,-0.0087    , 0.38844648]","[-0.10607335, 0.5383015 , 1.0101153 ]"
584,1725.575927,250,0,0.148790967464447,0,"[-0.5591684 , 0.39216882, 0.8493739 ,-0.9009018 ,-0.03552695]","[0.24664918,0.20290521,0.8593584 ]"
585,2360.161968,250,0,0.148790967464447,0,"[-0.5491725 , 0.9758354 ,-0.74469745,-0.31340432,-1.727311  ]","[-0.11741202, 0.44242197, 1.0992241 ]"
586,2979.750529,250,0,0.148790967464447,0,"[ 0.07176891, 0.9091917 ,-0.36203915,-0.36247948,-1.4239004 ]","[0.19297472,0.4205968 ,0.94414574]"
587,2281.737512,250,0,0.148790967464447,0,"[-0.72230077, 0.99319476, 0.48643586,-0.19387299,-1.5330851 ]","[-0.05851059, 0.43953663, 1.1716111 ]"
588,2019.409041,250,0,0.148790967464447,0,"[-0.5683755 , 0.7923102 , 1.057963  ,-0.84318656,-0.4533865 ]","[0.24305438,0.2581795 ,0.69978607]"
589,1599.582512,250,0,0.148790967464447,0,"[-0.2571504, 0.7635606,-0.618932 ,-0.5231584,-0.6110474]","[0.17922945,0.11195865,1.1586729 ]"
590,1545.09016,250,0,0.148790967464447,0,"[ 0.16803953, 0.41214365, 0.6494411 ,-0.21541612,-0.18798599]","[-0.05834783, 0.16934492, 0.49190837]"
591,265.47956,12,1,0.148790967464447,1,"[-0.72694993, 1.1381786 ,-1.7694616 ,-1.3154223 , 0.5432416 ]","[-0.11906443, 0.4183419 , 1.1030574 ]"
592,173.536363,5,1,0.148790967464447,1,"[ 1.4894426 , 1.3353527 , 1.9100335 ,-0.30013722,-0.40934616]","[-0.08558866, 0.5381273 , 0.84690464]"
593,520.231625,33,1,0.148790967464447,1,"[-1.9857001 , 1.3281465 ,-1.4134977 ,-0.9462527 ,-0.34665525]","[-0.23299253, 0.45337415, 0.93332666]"
594,2595.276054,250,0,0.148790967464447,0,"[ 0.90749407, 0.24979778,-1.083782  ,-0.10870001,-1.5285052 ]","[0.07219656,0.4580701 ,0.6850299 ]"
595,2086.390444,250,0,0.148790967464447,0,"[-1.3417863 , 0.54001296, 0.05693167,-0.1587    ,-0.66648656]","[-0.11043745, 0.3977673 , 1.1502329 ]"
596,3056.599325,250,0,0.148790967464447,0,"[-1.3586836 , 0.9848003 ,-0.74776167,-0.5910348 ,-1.5552603 ]","[0.02101573,0.45278516,1.081538  ]"
597,1481.886633,110,1,0.148790967464447,1,"[-1.4595107 , 0.601311  , 0.86308306,-0.01959988,-0.327136  ]","[-0.02889116, 0.3853644 , 1.2239046 ]"
